# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       1.694147579238e-10       8.947405524986e-15       2.184690409145e-13       0.000000000000e+00       8.177414783710e-11       8.889485004812e-12      -5.749390347009e-15 
   43       1.718376792412e-10       9.674657438014e-15       2.066557307397e-13       0.000000000000e+00       7.786640213788e-11       8.500307845897e-12      -6.019983880381e-15 
   44       1.742864421729e-10       1.043929941931e-14       1.935629231794e-13       0.000000000000e+00       7.420902840719e-11       8.135851017289e-12      -6.955684150021e-15 
   45       1.767657926993e-10       1.124057214329e-14       1.790637225858e-13       0.000000000000e+00       7.076647210132e-11       7.794542466311e-12      -8.217408739502e-15 
   46       1.792774985174e-10       1.207864140741e-14       1.630373179348e-13       0.000000000000e+00       6.753332389829e-11       7.475645738992e-12      -9.596788056634e-15 
   47       1.818203146555e-10       1.295389260843e-14       1.453530055058e-13       0.000000000000e+00       6.450582272860e-11       7.177849564716e-12      -1.089729607741e-14 
   48       1.843898062837e-10       1.386666204391e-14       1.258635310053e-13       0.000000000000e+00       6.167060326636e-11       6.898681442515e-12      -1.188804645198e-14 
   49       1.869780842550e-10       1.481723516255e-14       1.044041269089e-13       0.000000000000e+00       5.900398170184e-11       6.634424783911e-12      -1.230199522065e-14 
   50       1.895770313420e-10       1.580584628537e-14       8.083749694584e-14       0.000000000000e+00       5.647908972365e-11       6.381199262936e-12      -1.192130646535e-14 
   51       1.921896268864e-10       1.683268173962e-14       5.520539795707e-14       0.000000000000e+00       5.409121634769e-11       6.138739806744e-12      -1.086493597107e-14 
   52       1.948212389642e-10       1.789787455108e-14       2.761653920428e-14       0.000000000000e+00       5.183811025516e-11       5.907500145619e-12      -9.376002182960e-15 
   53       1.974763045427e-10       1.900150140685e-14      -1.794597553625e-15       0.000000000000e+00       4.971239607327e-11       5.687551807432e-12      -7.743695717777e-15 
   54       2.001582292892e-10       2.014358097485e-14      -3.286655850086e-14       0.000000000000e+00       4.770122947518e-11       5.478555999652e-12      -6.305583865137e-15 
   55       2.028694204150e-10       2.132408567913e-14      -6.544973892260e-14       0.000000000000e+00       4.579021654533e-11       5.279957603608e-12      -5.368583600007e-15 
   56       2.056116242881e-10       2.254298430108e-14      -9.953688818842e-14       0.000000000000e+00       4.397710218882e-11       5.091688007735e-12      -4.943611548255e-15 
   57       2.083854971987e-10       2.380020701778e-14      -1.351629238855e-13       0.000000000000e+00       4.226087809736e-11       4.913587622325e-12      -4.949051890909e-15 
   58       2.111903867338e-10       2.509563174236e-14      -1.723681034253e-13       0.000000000000e+00       4.063764154555e-11       4.745180023940e-12      -5.285467015441e-15 
   59       2.140242367692e-10       2.642908296781e-14      -2.111983837329e-13       0.000000000000e+00       3.910041663111e-11       4.585652491147e-12      -5.834733257716e-15 
   60       2.168834924627e-10       2.780033061071e-14      -2.517057809355e-13       0.000000000000e+00       3.763897551510e-11       4.433836540248e-12      -6.459176643930e-15 
   61       2.197645978299e-10       2.920905482094e-14      -2.939380545558e-13       0.000000000000e+00       3.624267864661e-11       4.288522695393e-12      -7.029916455114e-15 
   62       2.226690962158e-10       3.065473379632e-14      -3.379042405818e-13       0.000000000000e+00       3.491014482118e-11       4.149531395485e-12      -7.521285504968e-15 
   63       2.255995112969e-10       3.213672862039e-14      -3.836019849907e-13       0.000000000000e+00       3.364144433651e-11       4.016849018085e-12      -7.936166317448e-15 
   64       2.285578119260e-10       3.365431288263e-14      -4.310275571121e-13       0.000000000000e+00       3.243519021495e-11       3.890306172532e-12      -8.278714718224e-15 
   65       2.315453676564e-10       3.520667044237e-14      -4.801758705920e-13       0.000000000000e+00       3.128845523382e-11       3.769568840677e-12      -8.554422318737e-15 
   66       2.345629042657e-10       3.679289319268e-14      -5.310405043563e-13       0.000000000000e+00       3.019668895573e-11       3.654129517628e-12      -8.770179000273e-15 
   67       2.376104592800e-10       3.841197882425e-14      -5.836137235746e-13       0.000000000000e+00       2.915363475886e-11       3.543298352477e-12      -8.934335398018e-15 
   68       2.406878423750e-10       4.006292301830e-14      -6.378851586898e-13       0.000000000000e+00       2.815300070631e-11       3.436395453413e-12      -9.056024667206e-15 
   69       2.437962243260e-10       4.174502271609e-14      -6.938374848313e-13       0.000000000000e+00       2.719405076156e-11       3.333392854339e-12      -9.142828526841e-15 
   70       2.469367916020e-10       4.345763056509e-14      -7.514499005747e-13       0.000000000000e+00       2.627700265551e-11       3.234387310094e-12      -9.202748371143e-15 
   71       2.501102389774e-10       4.520006610282e-14      -8.106993792977e-13       0.000000000000e+00       2.540133685721e-11       3.139406993648e-12      -9.244946902920e-15 
   72       2.533167379690e-10       4.697161593585e-14      -8.715606558230e-13       0.000000000000e+00       2.456575845936e-11       3.048407781709e-12      -9.279791673434e-15 
   73       2.565559052716e-10       4.877153391868e-14      -9.340062130614e-13       0.000000000000e+00       2.376815906388e-11       2.961269540329e-12      -9.318898622275e-15 
   74       2.598267711954e-10       5.059904133278e-14      -9.980062686551e-13       0.000000000000e+00       2.300557866740e-11       2.877792410506e-12      -9.375175617234e-15 
   75       2.631277481017e-10       5.245332706547e-14      -1.063528761621e-12       0.000000000000e+00       2.227416754681e-11       2.797693093797e-12      -9.462865994177e-15 
   76       2.664572768234e-10       5.433341331632e-14      -1.130537598840e-12       0.000000000000e+00       2.157014178217e-11       2.720679877397e-12      -9.593480967088e-15 
   77       2.698159717860e-10       5.623772404812e-14      -1.198987054904e-12       0.000000000000e+00       2.089293524135e-11       2.646701714903e-12      -9.762644277451e-15 
   78       2.732048115325e-10       5.816443780037e-14      -1.268826322041e-12       0.000000000000e+00       2.024255579910e-11       2.575738029354e-12      -9.960916560900e-15 
   79       2.766244780668e-10       6.011161264374e-14      -1.340001111426e-12       0.000000000000e+00       1.961862523847e-11       2.507721937427e-12      -1.017765355472e-14 
   80       2.800753391931e-10       6.207718360156e-14      -1.412453604144e-12       0.000000000000e+00       1.902036151169e-11       2.442538149664e-12      -1.040096533567e-14 
   81       2.835574308544e-10       6.405896007132e-14      -1.486122402143e-12       0.000000000000e+00       1.844656100102e-11       2.380020870688e-12      -1.061767555780e-14 
   82       2.870704394719e-10       6.605462324613e-14      -1.560942479200e-12       0.000000000000e+00       1.789558077960e-11       2.319951699432e-12      -1.081328069031e-14 
   83       2.906136842841e-10       6.806172353622e-14      -1.636845131880e-12       0.000000000000e+00       1.736532087235e-11       2.262057529361e-12      -1.097190925531e-14 
   84       2.941864847132e-10       7.007790884354e-14      -1.713765117043e-12       0.000000000000e+00       1.685373454077e-11       2.206075830576e-12      -1.107961918659e-14 
   85       2.977893711272e-10       7.210165851449e-14      -1.791663531327e-12       0.000000000000e+00       1.636049519173e-11       2.151967530347e-12      -1.113500726245e-14 
   86       3.014230433490e-10       7.413166689914e-14      -1.870508652320e-12       0.000000000000e+00       1.588557456783e-11       2.099735737912e-12      -1.114029193429e-14 
   87       3.050879924504e-10       7.616662459853e-14      -1.950269159936e-12       0.000000000000e+00       1.542873055901e-11       2.049360547323e-12      -1.109814669940e-14 
   88       3.087844895622e-10       7.820521976600e-14      -2.030914208150e-12       0.000000000000e+00       1.498949833770e-11       2.000798070136e-12      -1.101171544166e-14 
   89       3.125125746837e-10       8.024613940863e-14      -2.112413496746e-12       0.000000000000e+00       1.456718149406e-11       1.953979468106e-12      -1.088462777227e-14 
   90       3.162720454935e-10       8.228807068854e-14      -2.194737343054e-12       0.000000000000e+00       1.416084317123e-11       1.908809985873e-12      -1.072101437041e-14 
   91       3.200624461592e-10       8.432970222429e-14      -2.277856753696e-12       0.000000000000e+00       1.376929720050e-11       1.865167983658e-12      -1.052552232393e-14 
   92       3.238830561475e-10       8.636972539228e-14      -2.361743496329e-12       0.000000000000e+00       1.339109923656e-11       1.822903969953e-12      -1.030333047011e-14 
   93       3.277331477114e-10       8.840673818976e-14      -2.446363004306e-12       0.000000000000e+00       1.302488938860e-11       1.781877224405e-12      -1.005965714820e-14 
   94       3.316128269550e-10       9.043893745786e-14      -2.531651714145e-12       0.000000000000e+00       1.267049831571e-11       1.742074068212e-12      -9.798165448955e-15 
   95       3.355222991645e-10       9.246438255957e-14      -2.617536436402e-12       0.000000000000e+00       1.232799187227e-11       1.703505675914e-12      -9.522345361896e-15 
   96       3.394616040007e-10       9.448108865797e-14      -2.703941192762e-12       0.000000000000e+00       1.199733044906e-11       1.666171624873e-12      -9.236008253180e-15 
   97       3.434306079978e-10       9.648702667999e-14      -2.790787189406e-12       0.000000000000e+00       1.167836493341e-11       1.630059443952e-12      -8.943295238701e-15 
   98       3.474289970609e-10       9.848012328033e-14      -2.877992790365e-12       0.000000000000e+00       1.137083266935e-11       1.595144162206e-12      -8.648685557209e-15 
   99       3.514562689645e-10       1.004582608053e-13      -2.965473490889e-12       0.000000000000e+00       1.107435341774e-11       1.561387857569e-12      -8.357004943431e-15 
  100       3.555117258510e-10       1.024192772565e-13      -3.053141890801e-12       0.000000000000e+00       1.078842531643e-11       1.528739205535e-12      -8.073434001189e-15 
  101       3.595944667281e-10       1.043609662551e-13      -3.140907667860e-12       0.000000000000e+00       1.051242084037e-11       1.497133027849e-12      -7.803516576517e-15 
  102       3.637033799678e-10       1.062810770051e-13      -3.228677551125e-12       0.000000000000e+00       1.024558276182e-11       1.466489841188e-12      -7.553168130784e-15 
  103       3.678371358039e-10       1.081773142578e-13      -3.316355294311e-12       0.000000000000e+00       9.987020110419e-12       1.436715405854e-12      -7.328684113807e-15 
  104       3.719944639284e-10       1.100474438994e-13      -3.403847731173e-12       0.000000000000e+00       9.735910111575e-12       1.407722549784e-12      -7.135287860182e-15 
  105       3.761750451437e-10       1.118896260374e-13      -3.491083930616e-12       0.000000000000e+00       9.492143770098e-12       1.379500970222e-12      -6.972532843293e-15 
  106       3.803787267347e-10       1.137021270516e-13      -3.577998591543e-12       0.000000000000e+00       9.255760370025e-12       1.352056063754e-12      -6.838292051375e-15 
  107       3.846052438108e-10       1.154832190988e-13      -3.664526231614e-12       0.000000000000e+00       9.026747529141e-12       1.325387288951e-12      -6.730155418500e-15 
  108       3.888542149371e-10       1.172311812375e-13      -3.750601227443e-12       0.000000000000e+00       8.805039422616e-12       1.299487959842e-12      -6.645422148506e-15 
  109       3.931251377652e-10       1.189443005521e-13      -3.836157854795e-12       0.000000000000e+00       8.590515006648e-12       1.274345039378e-12      -6.581093038916e-15 
  110       3.974173846648e-10       1.206208732780e-13      -3.921130328779e-12       0.000000000000e+00       8.382996242108e-12       1.249938932907e-12      -6.533862804863e-15 
  111       4.017301983545e-10       1.222592059254e-13      -4.005452844048e-12       0.000000000000e+00       8.182246318174e-12       1.226243281638e-12      -6.500112403010e-15 
  112       4.060626875330e-10       1.238576164048e-13      -4.089059614996e-12       0.000000000000e+00       7.987967875979e-12       1.203224756120e-12      -6.475901355478e-15 
  113       4.104138225102e-10       1.254144351507e-13      -4.171884915949e-12       0.000000000000e+00       7.799801232249e-12       1.180842849702e-12      -6.456960073765e-15 
  114       4.147824308384e-10       1.269280062467e-13      -4.253863121367e-12       0.000000000000e+00       7.617322602943e-12       1.159049672010e-12      -6.438682182669e-15 
  115       4.191671929435e-10       1.283966885498e-13      -4.334928746037e-12       0.000000000000e+00       7.440042326901e-12       1.137789742411e-12      -6.416116844215e-15 
  116       4.235668258970e-10       1.298188935229e-13      -4.415015377768e-12       0.000000000000e+00       7.267512200075e-12       1.117012559335e-12      -6.384980270450e-15 
  117       4.279806694222e-10       1.311932015461e-13      -4.494052242319e-12       0.000000000000e+00       7.099666080716e-12       1.096712483464e-12      -6.344846191768e-15 
  118       4.324081632630e-10       1.325182619242e-13      -4.571967294373e-12       0.000000000000e+00       6.936517552379e-12       1.076893338324e-12      -6.296330680446e-15 
  119       4.368486627419e-10       1.337927588777e-13      -4.648688317736e-12       0.000000000000e+00       6.778053715895e-12       1.057555975766e-12      -6.240108990958e-15 
  120       4.413014360540e-10       1.350154129915e-13      -4.724142955749e-12       0.000000000000e+00       6.624234377732e-12       1.038698182394e-12      -6.176916895297e-15 
  121       4.457656615627e-10       1.361849826645e-13      -4.798258741686e-12       0.000000000000e+00       6.474991238370e-12       1.020314586003e-12      -6.107552018292e-15 
  122       4.502404250931e-10       1.373002655584e-13      -4.870963129162e-12       0.000000000000e+00       6.330227080665e-12       1.002396562001e-12      -6.032875172926e-15 
  123       4.547247172275e-10       1.383601000470e-13      -4.942183522533e-12       0.000000000000e+00       6.189814958218e-12       9.849321398460e-13      -5.953811695660e-15 
  124       4.592174305998e-10       1.393633666651e-13      -5.011847307306e-12       0.000000000000e+00       6.053597383745e-12       9.679059094710e-13      -5.871352781744e-15 
  125       4.637173571898e-10       1.403089895578e-13      -5.079881880537e-12       0.000000000000e+00       5.921385517442e-12       9.512989277190e-13      -5.786556820545e-15 
  126       4.682231856182e-10       1.411959379297e-13      -5.146214681239e-12       0.000000000000e+00       5.792958355356e-12       9.350886247713e-13      -5.700550730858e-15 
  127       4.727334984409e-10       1.420232274938e-13      -5.210773220785e-12       0.000000000000e+00       5.668061917751e-12       9.192487105782e-13      -5.614531296229e-15 
