# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   35       1.438317856824e-10       6.734352858227e-15       4.308030559915e-13       1.589107950940e-16       1.545861570045e-10       1.457831475787e-11      -2.759436057297e-14 
   36       1.451254111825e-10       7.389854574616e-15       4.303629232607e-13       1.680540071479e-16       1.467344592196e-10       1.386419914477e-11      -2.504764281751e-14 
   37       1.465306735108e-10       8.090936678276e-15       4.277124410711e-13       1.774560394568e-16       1.394074948568e-10       1.320466363892e-11      -2.143480435121e-14 
   38       1.480481510448e-10       8.840380466066e-15       4.229920792655e-13       1.871173922124e-16       1.325891882604e-10       1.259857185823e-11      -1.728352312090e-14 
   39       1.496719681787e-10       9.639854264711e-15       4.163792630725e-13       1.970385770297e-16       1.262604697153e-10       1.204049445972e-11      -1.317672443181e-14 
   40       1.513859563198e-10       1.049097202973e-14       4.081072912529e-13       2.072201557642e-16       1.203642541915e-10       1.152059268844e-11      -9.822139821764e-15 
   41       1.531708607146e-10       1.139508816499e-14       3.983967592298e-13       2.176626809837e-16       1.148259848052e-10       1.102776307824e-11      -7.871509337687e-15 
   42       1.550310537533e-10       1.235261711795e-14       3.872149075866e-13       2.283664865062e-16       1.096313322565e-10       1.056118391739e-11      -7.288945938373e-15 
   43       1.569749274978e-10       1.336348145948e-14       3.744435851075e-13       2.393318339753e-16       1.047681696497e-10       1.012191058472e-11      -7.789875547663e-15 
   44       1.590071152110e-10       1.442727178102e-14       3.599428633525e-13       2.505589685123e-16       1.002032074985e-10       9.709565833655e-12      -9.006582711925e-15 
   45       1.611291648272e-10       1.554351931101e-14       3.435583791454e-13       2.620480626827e-16       9.589433385758e-11       9.322741828131e-12      -1.054186055209e-14 
   46       1.633427065241e-10       1.671265831688e-14       3.251497491626e-13       2.737990312316e-16       9.183603237078e-11       8.960644521719e-12      -1.216158146978e-14 
   47       1.656465773689e-10       1.793531723422e-14       3.045679291893e-13       2.858116589288e-16       8.802465624611e-11       8.621727979095e-12      -1.365067847918e-14 
   48       1.680355295865e-10       1.921204777293e-14       2.816459530366e-13       2.980856463596e-16       8.444470494393e-11       8.303117519117e-12      -1.475733381017e-14 
   49       1.704999065944e-10       2.054332167609e-14       2.561978479172e-13       3.106206055718e-16       8.106793585615e-11       8.000514915549e-12      -1.519107195498e-14 
   50       1.730293160133e-10       2.192957034461e-14       2.280692219830e-13       3.234160540257e-16       7.786211405148e-11       7.709465841636e-12      -1.471760052518e-14 
   51       1.756255756575e-10       2.337132391060e-14       1.973077312762e-13       3.364714046075e-16       7.482212233441e-11       7.429787720469e-12      -1.347810602840e-14 
   52       1.782927215949e-10       2.486910431135e-14       1.640370092658e-13       3.497859653807e-16       7.194576014305e-11       7.162179898172e-12      -1.175333103517e-14 
   53       1.810331856541e-10       2.642338452787e-14       1.284103538853e-13       3.633589367179e-16       6.922441908569e-11       6.906936480577e-12      -9.876984436322e-15 
   54       1.838476595532e-10       2.803458736099e-14       9.061207453979e-14       3.771894068677e-16       6.664264817604e-11       6.663915639531e-12      -8.238387327855e-15 
   55       1.867357688025e-10       2.970305693861e-14       5.081169184975e-14       3.912764373174e-16       6.418302813981e-11       6.432712878091e-12      -7.190725941020e-15 
   56       1.896986017263e-10       3.142896775287e-14       9.010127301906e-15       4.056193538682e-16       6.184320832122e-11       6.213301546960e-12      -6.743058894397e-15 
   57       1.927365707150e-10       3.321239088200e-14      -3.484233680542e-14       4.202175201046e-16       5.962234058519e-11       6.005497683677e-12      -6.796432406273e-15 
   58       1.958485554442e-10       3.505331704260e-14      -8.080273704493e-14       4.350702530200e-16       5.751591810001e-11       5.808747742539e-12      -7.230560426789e-15 
   59       1.990317985522e-10       3.695165430330e-14      -1.289359187595e-13       4.501768220823e-16       5.551554741953e-11       5.622105847362e-12      -7.902792875170e-15 
   60       2.022818013191e-10       3.890722579835e-14      -1.793150259614e-13       4.655364482995e-16       5.360872056532e-11       5.444211044240e-12      -8.647083876945e-15 
   61       2.055939526153e-10       4.091974509460e-14      -2.320072753930e-13       4.811484293096e-16       5.178238377073e-11       5.273659605979e-12      -9.308525160314e-15 
   62       2.089690790216e-10       4.298874100377e-14      -2.870264390190e-13       4.970125495757e-16       5.003509539466e-11       5.110271059991e-12      -9.858338337108e-15 
   63       2.124089610420e-10       4.511361175945e-14      -3.443705165143e-13       5.131287610246e-16       4.836720495728e-11       4.954067261836e-12      -1.030298045871e-14 
   64       2.159146614133e-10       4.729364293845e-14      -4.040355324524e-13       5.294970681500e-16       4.677719196368e-11       4.804892409287e-12      -1.065095126855e-14 
   65       2.194864757790e-10       4.952800446535e-14      -4.660155592823e-13       5.461175310771e-16       4.526155845121e-11       4.662402829784e-12      -1.091288989495e-14 
   66       2.231238833624e-10       5.181574761707e-14      -5.303027403050e-13       5.629902686265e-16       4.381472153686e-11       4.526056767881e-12      -1.110167154393e-14 
   67       2.268254976402e-10       5.415580202747e-14      -5.968873126502e-13       5.801154613788e-16       4.242890596465e-11       4.395104172695e-12      -1.123250419206e-14 
   68       2.305897404007e-10       5.654709483508e-14      -6.657578004980e-13       5.974933372909e-16       4.109627703898e-11       4.268797422797e-12      -1.132100726278e-14 
   69       2.344171327778e-10       5.898894285668e-14      -7.369015888460e-13       6.151241183129e-16       3.981608147982e-11       4.147095911257e-12      -1.137677944227e-14 
   70       2.383083819612e-10       6.148073486243e-14      -8.103045078127e-13       6.330080684094e-16       3.858876710830e-11       4.030086537771e-12      -1.140869524858e-14 
   71       2.422636686140e-10       6.402181658984e-14      -8.859506995210e-13       6.511455126209e-16       3.741382122945e-11       3.917770923044e-12      -1.142685200306e-14 
   72       2.462826160465e-10       6.661149087220e-14      -9.638226454287e-13       6.695368396820e-16       3.628972047844e-11       3.810060846809e-12      -1.144261491147e-14 
   73       2.503642593912e-10       6.924901776705e-14      -1.043901193659e-12       6.881825046391e-16       3.521388066679e-11       3.706773685852e-12      -1.146866214518e-14 
   74       2.545070147766e-10       7.193361468459e-14      -1.126165586333e-12       7.070830314685e-16       3.418260662866e-11       3.607627852038e-12      -1.151902992229e-14 
   75       2.587086485022e-10       7.466445651614e-14      -1.210593486897e-12       7.262390156942e-16       3.319104206706e-11       3.512238230332e-12      -1.160915758879e-14 
   76       2.629669446349e-10       7.744048364424e-14      -1.297155847683e-12       7.456509755550e-16       3.223440682172e-11       3.420219413730e-12      -1.175138701681e-14 
   77       2.672819164870e-10       8.025978527002e-14      -1.385800371636e-12       7.653188683834e-16       3.131208001624e-11       3.331527226107e-12      -1.194041365098e-14 
   78       2.716539442819e-10       8.312010334349e-14      -1.476465070395e-12       7.852424903829e-16       3.042417383261e-11       3.246171478859e-12      -1.216525196738e-14 
   79       2.760830962706e-10       8.601901095627e-14      -1.569083079319e-12       8.054216197752e-16       2.957028877453e-11       3.164111385490e-12      -1.241349843888e-14 
   80       2.805691122278e-10       8.895390853051e-14      -1.663582579006e-12       8.258560163126e-16       2.874948991324e-11       3.085253210087e-12      -1.267128340339e-14 
   81       2.851113869483e-10       9.192202000778e-14      -1.759886716824e-12       8.465454207906e-16       2.796028313344e-11       3.009447915818e-12      -1.292322293209e-14 
   82       2.897089537428e-10       9.492038903797e-14      -1.857913528435e-12       8.674895545600e-16       2.720059137912e-11       2.936488813410e-12      -1.315237069772e-14 
   83       2.943604679343e-10       9.794587516820e-14      -1.957575859320e-12       8.886881190393e-16       2.646773089945e-11       2.866109209640e-12      -1.334016984275e-14 
   84       2.990646088875e-10       1.009954602113e-13      -2.058792135029e-12       9.101408273680e-16       2.575908307517e-11       2.798048797734e-12      -1.347027170836e-14 
   85       3.038213988256e-10       1.040672340551e-13      -2.161520895305e-12       9.318475064630e-16       2.507428989750e-11       2.732270625297e-12      -1.354082482955e-14 
   86       3.086310734033e-10       1.071595660521e-13      -2.265731867727e-12       9.538080110657e-16       2.441338059337e-11       2.668775950925e-12      -1.355414442006e-14 
   87       3.134936732814e-10       1.102708107513e-13      -2.371395730328e-12       9.760221931569e-16       2.377609651952e-11       2.607537521759e-12      -1.351304325604e-14 
   88       3.184090346578e-10       1.133993093001e-13      -2.478484215457e-12       9.984899020093e-16       2.316187909882e-11       2.548498377300e-12      -1.342084853350e-14 
   89       3.233767797974e-10       1.165433908470e-13      -2.586970213631e-12       1.021210984240e-15       2.256985775658e-11       2.491570653219e-12      -1.328141872582e-14 
   90       3.283963075623e-10       1.197013739428e-13      -2.696827877396e-12       1.044185283864e-15       2.199883785681e-11       2.436634385175e-12      -1.309916044124e-14 
   91       3.334667839427e-10       1.228715679430e-13      -2.808032725182e-12       1.067412642345e-15       2.144728863856e-11       2.383536312622e-12      -1.287904528040e-14 
   92       3.385871325864e-10       1.260522744099e-13      -2.920561745158e-12       1.090892898649e-15       2.091333115217e-11       2.332088682628e-12      -1.262662669380e-14 
   93       3.437562690152e-10       1.292416558608e-13      -3.034383352333e-12       1.114626077141e-15       2.039519633928e-11       2.282114785616e-12      -1.234758329881e-14 
   94       3.489738641343e-10       1.324373163873e-13      -3.149425306438e-12       1.138612983496e-15       1.989270428496e-11       2.233595994894e-12      -1.204623364648e-14 
   95       3.542396785807e-10       1.356366602598e-13      -3.265602138464e-12       1.162854698924e-15       1.940598617582e-11       2.186544733155e-12      -1.172682820396e-14 
   96       3.595533232263e-10       1.388370185480e-13      -3.382824832532e-12       1.187352402913e-15       1.893502844481e-11       2.140959163734e-12      -1.139401321001e-14 
   97       3.649142530540e-10       1.420356487014e-13      -3.501000790472e-12       1.212107375853e-15       1.847966716105e-11       2.096822635910e-12      -1.105284103224e-14 
   98       3.703217610324e-10       1.452297341309e-13      -3.620033796398e-12       1.237121001675e-15       1.803958241973e-11       2.054103130194e-12      -1.070878052445e-14 
   99       3.757749719914e-10       1.484163837897e-13      -3.739823981280e-12       1.262394770474e-15       1.761429273203e-11       2.012752703626e-12      -1.036772738385e-14 
  100       3.812728364977e-10       1.515926317543e-13      -3.860267787517e-12       1.287930281146e-15       1.720314941496e-11       1.972706935071e-12      -1.003601450841e-14 
  101       3.868141247297e-10       1.547554368057e-13      -3.981257933515e-12       1.313729244016e-15       1.680533098125e-11       1.933884370511e-12      -9.720422354089e-15 
  102       3.923974203532e-10       1.579016820104e-13      -4.102683378255e-12       1.339793483470e-15       1.641983752924e-11       1.896185968341e-12      -9.428189292178e-15 
  103       3.980211143967e-10       1.610281743017e-13      -4.224429285875e-12       1.366124940586e-15       1.604548513276e-11       1.859494544662e-12      -9.167021966547e-15 
  104       4.036836678076e-10       1.641317616995e-13      -4.346384400749e-12       1.392725463589e-15       1.568118120465e-11       1.823702682208e-12      -8.943323230694e-15 
  105       4.093844527067e-10       1.672097039067e-13      -4.468464383688e-12       1.419596141316e-15       1.532680503421e-11       1.788801945542e-12      -8.756581025749e-15 
  106       4.151230138857e-10       1.702593512272e-13      -4.590591576755e-12       1.446737884197e-15       1.498243629240e-11       1.754804739508e-12      -8.604237301993e-15 
  107       4.208988071406e-10       1.732780322606e-13      -4.712687919706e-12       1.474151628686e-15       1.464808218801e-11       1.721716682795e-12      -8.483393634096e-15 
  108       4.267111960995e-10       1.762630547761e-13      -4.834674995998e-12       1.501838337563e-15       1.432367494516e-11       1.689536366022e-12      -8.390801991365e-15 
  109       4.325594490503e-10       1.792117065862e-13      -4.956474078799e-12       1.529799000230e-15       1.400906928080e-11       1.658255109815e-12      -8.322855507999e-15 
  110       4.384427357686e-10       1.821212564207e-13      -5.078006176996e-12       1.558034633012e-15       1.370403988221e-11       1.627856722897e-12      -8.275579253335e-15 
  111       4.443601243458e-10       1.849889548005e-13      -5.199192081200e-12       1.586546279459e-15       1.340827888454e-11       1.598317260158e-12      -8.244621002104e-15 
  112       4.503105780167e-10       1.878120349112e-13      -5.319952409760e-12       1.615335010641e-15       1.312139334827e-11       1.569604780749e-12      -8.225242004679e-15 
  113       4.562929519875e-10       1.905877134774e-13      -5.440207654767e-12       1.644401925449e-15       1.284290273673e-11       1.541679106155e-12      -8.212307757329e-15 
  114       4.623059902637e-10       1.933131916357e-13      -5.559878228061e-12       1.673748150897e-15       1.257223639362e-11       1.514491578278e-12      -8.200278772468e-15 
  115       4.683483224779e-10       1.959856558096e-13      -5.678884507246e-12       1.703374842418e-15       1.230873102049e-11       1.487984817523e-12      -8.183201348908e-15 
  116       4.744185921883e-10       1.986023656440e-13      -5.797145337452e-12       1.733283183316e-15       1.205178011425e-11       1.462105806977e-12      -8.155920690082e-15 
  117       4.805158662530e-10       2.011609280726e-13      -5.914573231641e-12       1.763474382406e-15       1.180130828460e-11       1.436847466879e-12      -8.117907317951e-15 
  118       4.866392695026e-10       2.036590583682e-13      -6.031078670431e-12       1.793949676648e-15       1.155735013622e-11       1.412211704067e-12      -8.069880712284e-15 
  119       4.927878557355e-10       2.060944976884e-13      -6.146571626124e-12       1.824710332258e-15       1.131990230266e-11       1.388196415408e-12      -8.012630150160e-15 
  120       4.989606057080e-10       2.084650147192e-13      -6.260961595057e-12       1.855757645002e-15       1.108892226749e-11       1.364795363711e-12      -7.947016283891e-15 
  121       5.051564251249e-10       2.107684073187e-13      -6.374157629960e-12       1.887092940486e-15       1.086432718536e-11       1.341998053628e-12      -7.873972718952e-15 
  122       5.113741426293e-10       2.130025041605e-13      -6.486068372310e-12       1.918717574448e-15       1.064599270309e-11       1.319789607571e-12      -7.794507591899e-15 
  123       5.176125077934e-10       2.151651663774e-13      -6.596602084682e-12       1.950632933051e-15       1.043375178078e-11       1.298150641608e-12      -7.709705148303e-15 
  124       5.238701891084e-10       2.172542892049e-13      -6.705666683107e-12       1.982840433175e-15       1.022739351291e-11       1.277057141380e-12      -7.620727320668e-15 
  125       5.301457719752e-10       2.192678036251e-13      -6.813169769426e-12       2.015341522706e-15       1.002666194941e-11       1.256480338005e-12      -7.528815306364e-15 
  126       5.364377566944e-10       2.212036780101e-13      -6.919018663646e-12       2.048137680834e-15       9.831254916765e-12       1.236386583982e-12      -7.435291145546e-15 
  127       5.427445564566e-10       2.230599197653e-13      -7.023120436288e-12       2.081230418337e-15       9.640822839125e-12       1.216737229106e-12      -7.341559299085e-15 
  128       5.490644953328e-10       2.248345769736e-13      -7.125381940749e-12       2.114621277882e-15       9.454967559375e-12       1.197488496368e-12      -7.249108226488e-15 
  129       5.553959236584e-10       2.265258274190e-13      -7.225711326609e-12       2.148311840061e-15       9.273330296101e-12       1.178601515306e-12      -7.159223049009e-15 
  130       5.617375827640e-10       2.281322532092e-13      -7.324022698530e-12       2.182303741670e-15       9.095868927876e-12       1.160073930060e-12      -7.072084548707e-15 
  131       5.680882766444e-10       2.296525995259e-13      -7.420232031968e-12       2.216598659996e-15       8.922609041108e-12       1.141911540391e-12      -6.987573850330e-15 
  132       5.744467569933e-10       2.310856921914e-13      -7.514255780557e-12       2.251198307580e-15       8.753556985113e-12       1.124118404155e-12      -6.905551991462e-15 
  133       5.808117220336e-10       2.324304399372e-13      -7.606010919064e-12       2.286104432544e-15       8.588699331032e-12       1.106696785899e-12      -6.825859433078e-15 
  134       5.871818153477e-10       2.336858366736e-13      -7.695414986338e-12       2.321318818929e-15       8.428002330746e-12       1.089647105445e-12      -6.748315570105e-15 
  135       5.935556247082e-10       2.348509637577e-13      -7.782386128265e-12       2.356843287026e-15       8.271411375799e-12       1.072967886485e-12      -6.672718241971e-15 
  136       5.999316809075e-10       2.359249922627e-13      -7.866843140716e-12       2.392679693709e-15       8.118850456311e-12       1.056655705168e-12      -6.598843243170e-15 
  137       6.063084565890e-10       2.369071852467e-13      -7.948705512500e-12       2.428829932767e-15       7.970221619897e-12       1.040705138696e-12      -6.526443833813e-15 
  138       6.126843650767e-10       2.377969000218e-13      -8.027893468318e-12       2.465295935240e-15       7.825404430587e-12       1.025108713907e-12      -6.455250250186e-15 
  139       6.190577592059e-10       2.385935904224e-13      -8.104328011711e-12       2.502079669750e-15       7.684255427741e-12       1.009856855871e-12      -6.384969215309e-15 
  140       6.254269301534e-10       2.392968090745e-13      -8.177930968015e-12       2.539183142835e-15       7.546607584970e-12       9.949378364782e-13      -6.315283449489e-15 
  141       6.317901062678e-10       2.399062096645e-13      -8.248625027308e-12       2.576608399283e-15       7.412269769050e-12       9.803377230293e-13      -6.245851180877e-15 
  142       6.381454519000e-10       2.404215492081e-13      -8.316333787367e-12       2.614357522460e-15       7.281026198842e-12       9.660403268269e-13      -6.176305656029e-15 
  143       6.444910662334e-10       2.408426903187e-13      -8.380981796618e-12       2.652432634652e-15       7.152635904209e-12       9.520271517653e-13      -6.106254650457e-15 
  144       6.508250953339e-10       2.411695611700e-13      -8.442494686367e-12       2.690835690979e-15       7.026884608913e-12       9.382815568792e-13      -6.035362007523e-15 
  145       6.571460832202e-10       2.414020261416e-13      -8.500799491516e-12       2.729567837560e-15       6.903747286346e-12       9.248018150270e-13      -5.963602348255e-15 
  146       6.634526533416e-10       2.415400066743e-13      -8.555824443264e-12       2.768629990414e-15       6.783240675650e-12       9.115892498851e-13      -5.891030659001e-15 
  147       6.697433979527e-10       2.415835244393e-13      -8.607498925745e-12       2.808023035344e-15       6.665372059103e-12       8.986441106416e-13      -5.817702500069e-15 
  148       6.760168775933e-10       2.415327033647e-13      -8.655753519488e-12       2.847747827080e-15       6.550139022322e-12       8.859655448046e-13      -5.743673987709e-15 
  149       6.822716205702e-10       2.413877716603e-13      -8.700520044889e-12       2.887805188431e-15       6.437529214467e-12       8.735515710112e-13      -5.669001776105e-15 
  150       6.885061224380e-10       2.411490638440e-13      -8.741731605670e-12       2.928195909429e-15       6.327520108451e-12       8.613990518358e-13      -5.593743039349e-15 
  151       6.947188454800e-10       2.408170227674e-13      -8.779322632347e-12       2.968920746474e-15       6.220078761139e-12       8.495036665986e-13      -5.517955453431e-15 
  152       7.009082181893e-10       2.403922016413e-13      -8.813228925694e-12       3.009980421486e-15       6.115161573558e-12       8.378598841745e-13      -5.441697178220e-15 
  153       7.070726347497e-10       2.398752660615e-13      -8.843387700205e-12       3.051375621048e-15       6.012714051099e-12       8.264609358013e-13      -5.365026839452e-15 
  154       7.132104545170e-10       2.392669960345e-13      -8.869737627565e-12       3.093106995553e-15       5.912670563722e-12       8.152987878885e-13      -5.288003510705e-15 
  155       7.193200014997e-10       2.385682880035e-13      -8.892218880109e-12       3.135175158352e-15       5.814954106165e-12       8.043641148258e-13      -5.210686695395e-15 
  156       7.253995638401e-10       2.377801568737e-13      -8.910773174289e-12       3.177580684902e-15       5.719476058141e-12       7.936462717916e-13      -5.133136308749e-15 
  157       7.314473932956e-10       2.369037380383e-13      -8.925343814139e-12       3.220324111910e-15       5.626135944553e-12       7.831332675617e-13      -5.055412659793e-15 
  158       7.374617047190e-10       2.359402894039e-13      -8.935875734739e-12       3.263405936481e-15       5.534821195691e-12       7.728117373176e-13      -4.977576433340e-15 
  159       7.434406755406e-10       2.348911934168e-13      -8.942315545681e-12       3.306826615265e-15       5.445406907442e-12       7.626669154557e-13      -4.899688671964e-15 
  160       7.493824452481e-10       2.337579590881e-13      -8.944611574532e-12       3.350586563605e-15       5.357755601490e-12       7.526826083949e-13      -4.821810757995e-15 
  161       7.552852004386e-10       2.325422191525e-13      -8.942714269751e-12       3.394686140134e-15       5.271746154079e-12       7.428447535100e-13      -4.744001503623e-15 
  162       7.611474395144e-10       2.312457170088e-13      -8.936577358220e-12       3.439125600830e-15       5.187363960598e-12       7.331525066961e-13      -4.666308169881e-15 
  163       7.669677305116e-10       2.298703224904e-13      -8.926156873624e-12       3.483905139250e-15       5.104618323325e-12       7.236080879042e-13      -4.588774615319e-15 
  164       7.727446275114e-10       2.284180386163e-13      -8.911410850962e-12       3.529024899800e-15       5.023513895252e-12       7.142132725966e-13      -4.511444085376e-15 
  165       7.784766705142e-10       2.268910035944e-13      -8.892299371665e-12       3.574484976812e-15       4.944050574492e-12       7.049693810548e-13      -4.434359181052e-15 
  166       7.841623853147e-10       2.252914928245e-13      -8.868784608719e-12       3.620285413628e-15       4.866223398684e-12       6.958772676873e-13      -4.357561827591e-15 
  167       7.898002833767e-10       2.236219209020e-13      -8.840830871782e-12       3.666426201677e-15       4.790022439400e-12       6.869373103376e-13      -4.281093243162e-15 
  168       7.953888617074e-10       2.218848436211e-13      -8.808404652299e-12       3.712907279555e-15       4.715432696553e-12       6.781493995916e-13      -4.204993907530e-15 
  169       8.009266027325e-10       2.200829599781e-13      -8.771474668627e-12       3.759728532107e-15       4.642433992796e-12       6.695129280861e-13      -4.129303530743e-15 
  170       8.064119741704e-10       2.182191141745e-13      -8.730011911145e-12       3.806889789506e-15       4.571000867937e-12       6.610267798164e-13      -4.054061021804e-15 
  171       8.118434289078e-10       2.162962976210e-13      -8.683989687383e-12       3.854390826331e-15       4.501102473335e-12       6.526893194442e-13      -3.979304457355e-15 
  172       8.172194048735e-10       2.143176509399e-13      -8.633383667131e-12       3.902231360649e-15       4.432702466316e-12       6.444983816052e-13      -3.905071050353e-15 
  173       8.225383249135e-10       2.122864659691e-13      -8.578171927565e-12       3.950411053096e-15       4.365758904571e-12       6.364512602174e-13      -3.831397118747e-15 
  174       8.277985966659e-10       2.102061877653e-13      -8.518334998358e-12       3.998929505952e-15       4.300224140566e-12       6.285446977889e-13      -3.758318054160e-15 
  175       8.329986124353e-10       2.080804166072e-13      -8.453855906807e-12       4.047786262228e-15       4.236044715944e-12       6.207748747255e-13      -3.685868290567e-15 
  176       8.381367490675e-10       2.059129099989e-13      -8.384720222946e-12       4.096980804739e-15       4.173161255937e-12       6.131373986386e-13      -3.614081272973e-15 
  177       8.432113678245e-10       2.037075846729e-13      -8.310916104664e-12       4.146512555189e-15       4.111508363765e-12       6.056272936535e-13      -3.542989426090e-15 
  178       8.482208142591e-10       2.014685185942e-13      -8.232434342828e-12       4.196380873249e-15       4.051014515049e-12       5.982389897169e-13      -3.472624123020e-15 
  179       8.531634180893e-10       1.991999529627e-13      -8.149268406398e-12       4.246585055634e-15       3.991601952208e-12       5.909663119047e-13      -3.403015653927e-15 
  180       8.580375691994e-10       1.969061486379e-13      -8.061413548054e-12       4.297124241181e-15       3.933202681641e-12       5.838038408435e-13      -3.334187146888e-15 
  181       8.628419526587e-10       1.945909384626e-13      -7.968863947327e-12       4.347997119542e-15       3.875808107788e-12       5.767511372352e-13      -3.266135855463e-15 
