# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.767542092746e-09       6.521082898318e-15      -2.997005589563e-12       0.000000000000e+00       8.593003319984e-09       1.439511681050e-09      -2.385147079468e-12 
    3       7.323584489736e-10       1.127238778328e-14      -2.230620111666e-12       0.000000000000e+00       5.276396762070e-09       7.117108119174e-10      -2.109307308120e-12 
    4       2.866768700330e-10       1.327274935402e-14      -1.581215668206e-12       0.000000000000e+00       3.670371869275e-09       4.466960521592e-10      -1.682962414089e-12 
    5       1.437636247473e-10       1.227898654372e-14      -1.073442465235e-12       0.000000000000e+00       2.743136053558e-09       3.160869248196e-10      -1.244088235136e-12 
    6       9.231939317294e-11       9.407469846791e-15      -6.905708354484e-13       0.000000000000e+00       2.146259451521e-09       2.397366698210e-10      -8.415691258869e-13 
    7       7.485766746113e-11       6.137143417860e-15      -4.125936016869e-13       0.000000000000e+00       1.734905413919e-09       1.902535069141e-10      -5.004113280702e-13 
    8       7.135703956094e-11       3.539283877286e-15      -2.178244411086e-13       0.000000000000e+00       1.436824369667e-09       1.558393533288e-10      -2.320310523030e-13 
    9       7.382732261866e-11       2.005459097547e-15      -8.611381829092e-14       0.000000000000e+00       1.212216051158e-09       1.306603492344e-10      -3.854999348641e-14 
   10       7.875386061858e-11       1.373993665864e-15      -4.593635796519e-17       0.000000000000e+00       1.037835271361e-09       1.115627387464e-10       8.497086882810e-14 
   11       8.452638425607e-11       1.238377316178e-15       5.454511247778e-14       0.000000000000e+00       8.650821314450e-10       9.669945425765e-11       1.471134916981e-13 
   12       9.044195916732e-11       1.228535031228e-15       8.838994770389e-14       0.000000000000e+00       7.566393486374e-10       8.482650006449e-11       1.638096884309e-13 
   13       9.611860692956e-11       1.151769146840e-15       1.090308171351e-13       0.000000000000e+00       6.676120651917e-10       7.527159250565e-11       1.477704551332e-13 
   14       1.013497939726e-10       9.891922063499e-16       1.215497675922e-13       0.000000000000e+00       5.935300695529e-10       6.721007776303e-11       1.116459407380e-13 
   15       1.061627003907e-10       8.114620804682e-16       1.292292571121e-13       0.000000000000e+00       5.311581339727e-10       6.051311182133e-11       6.744676520287e-14 
   16       1.105785081371e-10       6.898574260501e-16       1.339502800338e-13       0.000000000000e+00       4.781117171261e-10       5.488957681579e-11       2.421304110774e-14 
   17       1.145611620438e-10       6.493898347478e-16       1.368750060321e-13       0.000000000000e+00       4.325911460267e-10       5.009566868039e-11      -1.175712316457e-14 
   18       1.181821161458e-10       6.673877143479e-16       1.389837263468e-13       0.000000000000e+00       3.930620056407e-10       4.588683309622e-11      -3.695074296310e-14 
   19       1.214854652673e-10       7.127710059529e-16       1.408581875526e-13       0.000000000000e+00       3.589116068369e-10       4.220308921643e-11      -5.050509996744e-14 
   20       1.244879482528e-10       7.522042342872e-16       1.430228282403e-13       0.000000000000e+00       3.288163972251e-10       3.895178329259e-11      -5.328386391524e-14 
   21       1.272464885298e-10       7.873767113590e-16       1.459326214034e-13       0.000000000000e+00       3.023069502906e-10       3.608432610283e-11      -4.742961399704e-14 
   22       1.298205043041e-10       8.340688809658e-16       1.499861470495e-13       0.000000000000e+00       2.787552753863e-10       3.351772746229e-11      -3.629063948380e-14 
   23       1.322347356105e-10       9.091812053677e-16       1.553362143875e-13       0.000000000000e+00       2.578402338164e-10       3.121062618105e-11      -2.280241915938e-14 
   24       1.344978792087e-10       1.028574713450e-15       1.619855897835e-13       0.000000000000e+00       2.390797811960e-10       2.911147199387e-11      -1.005111031189e-14 
   25       1.366529435462e-10       1.191318193183e-15       1.698297337393e-13       0.000000000000e+00       2.222555349817e-10       2.722232834669e-11       1.415412976039e-16 
   26       1.387423774523e-10       1.389760443097e-15       1.786352993781e-13       0.000000000000e+00       2.070654768766e-10       2.553949616967e-11       6.459569231348e-15 
   27       1.407749353460e-10       1.618398525191e-15       1.880249832299e-13       0.000000000000e+00       1.933292199773e-10       2.403006178372e-11       8.726487513269e-15 
   28       1.427448223048e-10       1.872452803990e-15       1.975198957606e-13       0.000000000000e+00       1.808116250106e-10       2.264317586119e-11       7.343028293623e-15 
   29       1.446757624603e-10       2.152943883948e-15       2.067411734247e-13       0.000000000000e+00       1.694501648312e-10       2.137248773854e-11       3.128145670024e-15 
   30       1.465942937152e-10       2.462873686900e-15       2.152746025981e-13       0.000000000000e+00       1.591242098867e-10       2.021442977420e-11      -2.681504245538e-15 
   31       1.485183588680e-10       2.804748841927e-15       2.226729091734e-13       0.000000000000e+00       1.496246874135e-10       1.915473137404e-11      -8.646487470890e-15 
   32       1.504579164885e-10       3.177418709187e-15       2.286695442579e-13       0.000000000000e+00       1.409036401766e-10       1.818384996860e-11      -1.391999207265e-14 
   33       1.524120077197e-10       3.577959344383e-15       2.330425078816e-13       0.000000000000e+00       1.329004091106e-10       1.728512986060e-11      -1.772523061399e-14 
   34       1.543742481959e-10       4.003846074787e-15       2.355959491644e-13       0.000000000000e+00       1.255041299000e-10       1.643732523431e-11      -1.935760248291e-14 
   35       1.563576679113e-10       4.457927837224e-15       2.362878800062e-13       0.000000000000e+00       1.186777524599e-10       1.564132204169e-11      -1.893774863714e-14 
   36       1.583769504351e-10       4.945243802523e-15       2.351517949855e-13       0.000000000000e+00       1.123672915660e-10       1.490174903752e-11      -1.693357636368e-14 
   37       1.604410611448e-10       5.470886282921e-15       2.322473101487e-13       0.000000000000e+00       1.064914988013e-10       1.421965268592e-11      -1.391730596334e-14 
   38       1.625530226081e-10       6.036938145960e-15       2.275937105684e-13       0.000000000000e+00       1.010357855984e-10       1.359289284295e-11      -1.037047982404e-14 
   39       1.647087663558e-10       6.644550087729e-15       2.212187719615e-13       0.000000000000e+00       9.598338909889e-11       1.301520700422e-11      -6.829771562101e-15 
   40       1.668962130512e-10       7.294746883613e-15       2.131790764830e-13       0.000000000000e+00       9.128678581519e-11       1.247560379955e-11      -3.948519597939e-15 
   41       1.691025163615e-10       7.988357616775e-15       2.035231823136e-13       0.000000000000e+00       8.688439507026e-11       1.196193765642e-11      -2.329496502257e-15 
   42       1.713404691121e-10       8.725805034324e-15       1.921620015046e-13       0.000000000000e+00       8.276369187115e-11       1.147397156002e-11      -1.940372638522e-15 
   43       1.736294059993e-10       9.507229423886e-15       1.789595243942e-13       0.000000000000e+00       7.891411429109e-11       1.101390904149e-11      -2.520128772410e-15 
   44       1.759877265805e-10       1.033252706323e-14       1.637672738129e-13       0.000000000000e+00       7.530811418132e-11       1.058267988073e-11      -3.732408662675e-15 
   45       1.784303090019e-10       1.120155749753e-14       1.464425125965e-13       0.000000000000e+00       7.191110171978e-11       1.018003214822e-11      -5.215406973351e-15 
   46       1.809603365034e-10       1.211487426705e-14       1.269110233696e-13       0.000000000000e+00       6.871801776156e-11       9.805119543451e-12      -6.760600970186e-15 
   47       1.835746611393e-10       1.307318737335e-14       1.051218947288e-13       0.000000000000e+00       6.572539001809e-11       9.455888685411e-12      -8.179308208257e-15 
   48       1.862656199093e-10       1.407715810860e-14       8.103060843968e-14       0.000000000000e+00       6.292029647082e-11       9.128780890069e-12      -9.251053152310e-15 
   49       1.890206829191e-10       1.512739699571e-14       5.459942169922e-14       0.000000000000e+00       6.027966098343e-11       8.818626134211e-12      -9.721928144894e-15 
   50       1.918275621906e-10       1.622443181106e-14       2.581439534453e-14       0.000000000000e+00       5.777726177741e-11       8.520113974287e-12      -9.387962004802e-15 
   51       1.946919891818e-10       1.736860619914e-14      -5.258959341476e-15       0.000000000000e+00       5.540863375052e-11       8.232923000769e-12      -8.375706327858e-15 
   52       1.976241545964e-10       1.856014997736e-14      -3.851556197603e-14       0.000000000000e+00       5.317170803382e-11       7.957800426234e-12      -6.934977998655e-15 
   53       2.006335768691e-10       1.979920326247e-14      -7.382495091390e-14       0.000000000000e+00       5.105935658017e-11       7.695075749821e-12      -5.362813479907e-15 
   54       2.037290072966e-10       2.108581300286e-14      -1.110301176467e-13       0.000000000000e+00       4.905905073478e-11       7.444628930746e-12      -4.005830139649e-15 
   55       2.069172922645e-10       2.242001417042e-14      -1.499907069853e-13       0.000000000000e+00       4.715672432381e-11       7.206068947213e-12      -3.178358691635e-15 
   56       2.101998462708e-10       2.380210490025e-14      -1.907278552190e-13       0.000000000000e+00       4.535026891154e-11       6.979394329164e-12      -2.887614913216e-15 
   57       2.135751365564e-10       2.523243362743e-14      -2.333132912231e-13       0.000000000000e+00       4.363879301432e-11       6.764440969454e-12      -3.044390732191e-15 
   58       2.170395166939e-10       2.671132025015e-14      -2.778286737880e-13       0.000000000000e+00       4.201853755808e-11       6.560662999703e-12      -3.540401140904e-15 
   59       2.205870910860e-10       2.823905596030e-14      -3.243661545554e-13       0.000000000000e+00       4.048269826119e-11       6.367109160646e-12      -4.247363878506e-15 
   60       2.242095794655e-10       2.981590307410e-14      -3.730289409541e-13       0.000000000000e+00       3.902124801751e-11       6.182399172474e-12      -5.016079113213e-15 
   61       2.278987765919e-10       3.144199286102e-14      -4.239096896483e-13       0.000000000000e+00       3.762374589156e-11       6.005104114052e-12      -5.707578428797e-15 
   62       2.316548830545e-10       3.311699261453e-14      -4.770187460577e-13       0.000000000000e+00       3.628890271190e-11       5.835040789406e-12      -6.296824040315e-15 
   63       2.354798124689e-10       3.484036321116e-14      -5.323407230635e-13       0.000000000000e+00       3.501685716470e-11       5.672227286666e-12      -6.790758790693e-15 
   64       2.393747091812e-10       3.661145117962e-14      -5.898551114460e-13       0.000000000000e+00       3.380629743265e-11       5.516494009869e-12      -7.198386091996e-15 
   65       2.433398951105e-10       3.842948529505e-14      -6.495361394001e-13       0.000000000000e+00       3.265437834091e-11       5.367472868209e-12      -7.530867142459e-15 
   66       2.473748165920e-10       4.029357317316e-14      -7.113526320507e-13       0.000000000000e+00       3.155663850299e-11       5.224586465273e-12      -7.801618143519e-15 
   67       2.514779912196e-10       4.220269786447e-14      -7.752678709676e-13       0.000000000000e+00       3.050691746665e-11       5.087037288282e-12      -8.026407516848e-15 
   68       2.556477128751e-10       4.415582514961e-14      -8.412460959017e-13       0.000000000000e+00       2.949901611456e-11       4.954032601662e-12      -8.220623689105e-15 
   69       2.598844515267e-10       4.615225828428e-14      -9.092738538392e-13       0.000000000000e+00       2.853225375194e-11       4.825536209106e-12      -8.390218263337e-15 
   70       2.641888464336e-10       4.819134934688e-14      -9.793427433306e-13       0.000000000000e+00       2.760689336208e-11       4.701650297266e-12      -8.539093908717e-15 
   71       2.685609578219e-10       5.027239433313e-14      -1.051443183888e-12       0.000000000000e+00       2.672246039726e-11       4.582388512459e-12      -8.671795826874e-15 
   72       2.730002331194e-10       5.239463258144e-14      -1.125564445376e-12       0.000000000000e+00       2.587770450916e-11       4.467671178155e-12      -8.793536604929e-15 
   73       2.775054731884e-10       5.455724619835e-14      -1.201694677410e-12       0.000000000000e+00       2.507056127929e-11       4.357320512461e-12      -8.910221068526e-15 
