# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   18       1.194468884292e-10       8.940499337331e-16       1.814081134716e-13       1.382302813402e-17       4.007520517593e-10       3.857995939471e-11      -5.224119440180e-14 
   19       1.210186113042e-10       9.686270127202e-16       1.909597594505e-13       1.537952318549e-17       3.654842957908e-10       3.544624045091e-11      -6.502359668368e-14 
   20       1.226544015462e-10       1.030230728144e-15       1.987857343339e-13       1.702033810091e-17       3.344214753814e-10       3.267641481594e-11      -6.700685801951e-14 
   21       1.243662504696e-10       1.081877229532e-15       2.049548399267e-13       1.874543601409e-17       3.070760656364e-10       3.022664547915e-11      -6.032597870671e-14 
   22       1.261537621713e-10       1.141756282607e-15       2.099216741432e-13       2.055473812698e-17       2.827941481571e-10       2.801577895821e-11      -4.833268101042e-14 
   23       1.280057904164e-10       1.229110755717e-15       2.141607796339e-13       2.244815357788e-17       2.612421396800e-10       2.601300893414e-11      -3.398046873562e-14 
   24       1.298899079799e-10       1.362322137914e-15       2.182200945769e-13       2.442556955889e-17       2.419221129073e-10       2.418489495209e-11      -2.037542586249e-14 
   25       1.318234055764e-10       1.541808452154e-15       2.225627431295e-13       2.648688614069e-17       2.246071145792e-10       2.254029167986e-11      -9.357875470859e-15 
   26       1.338191843519e-10       1.760643450435e-15       2.275890867911e-13       2.863200418122e-17       2.089840583661e-10       2.108083514247e-11      -2.260045987101e-15 
   27       1.358580905001e-10       2.012474575693e-15       2.333352743344e-13       3.086085584212e-17       1.948656534184e-10       1.977329702375e-11       7.223211173874e-16 
   28       1.379039536914e-10       2.290942141197e-15       2.396508289857e-13       3.317339686766e-17       1.820085758613e-10       1.856674087802e-11      -2.785472939083e-17 
   29       1.399665079405e-10       2.595538556352e-15       2.462365382669e-13       3.556964174007e-17       1.703472422525e-10       1.745693574090e-11      -3.706677061009e-15 
   30       1.420601967662e-10       2.927451751652e-15       2.526515211254e-13       3.804964401875e-17       1.597565159753e-10       1.644552320586e-11      -9.088450329575e-15 
   31       1.441890913103e-10       3.287249359587e-15       2.583735692275e-13       4.061349624479e-17       1.500204703539e-10       1.552482958521e-11      -1.473659641431e-14 
   32       1.463561245602e-10       3.672812497779e-15       2.630148903544e-13       4.326135342526e-17       1.410889030523e-10       1.468561754477e-11      -1.978764859411e-14 
   33       1.485545870182e-10       4.080527491929e-15       2.661759811668e-13       4.599342672390e-17       1.328987336794e-10       1.391031368900e-11      -2.343419275949e-14 
   34       1.507715826581e-10       4.507282180485e-15       2.674737703889e-13       4.880997723357e-17       1.253354407870e-10       1.317740635364e-11      -2.493523482297e-14 
   35       1.530136911094e-10       4.955798604196e-15       2.668505193534e-13       5.171129761793e-17       1.183603658704e-10       1.248742828219e-11      -2.439106202961e-14 
   36       1.552886264511e-10       5.431235450220e-15       2.643756046864e-13       5.469773191623e-17       1.119175990733e-10       1.184519475102e-11      -2.225017315772e-14 
   37       1.575987151752e-10       5.938919895853e-15       2.601595658013e-13       5.776966058066e-17       1.059233455111e-10       1.125260324057e-11      -1.906497351894e-14 
   38       1.599444032828e-10       6.481112564268e-15       2.543254876622e-13       6.092741717973e-17       1.003621483770e-10       1.070851326989e-11      -1.531316225037e-14 
   39       1.623206756408e-10       7.059218470008e-15       2.470336875931e-13       6.417134945750e-17       9.521639018219e-11       1.020827782685e-11      -1.153237756474e-14 
   40       1.647152280463e-10       7.674651239781e-15       2.384932206688e-13       6.750184469548e-17       9.043702221511e-11       9.743360954260e-12      -8.377377252060e-15 
   41       1.671141124960e-10       8.328585451139e-15       2.289024153829e-13       7.091929140894e-17       8.596065925017e-11       9.304056259937e-12      -6.455284911420e-15 
   42       1.695225520469e-10       9.021120659168e-15       2.182400287481e-13       7.442394371943e-17       8.177414783710e-11       8.889485004812e-12      -5.749390347009e-15 
   43       1.719497334242e-10       9.751842449762e-15       2.064111258076e-13       7.801601683602e-17       7.786640213788e-11       8.500307845897e-12      -6.019983880381e-15 
   44       1.744027986808e-10       1.052002673227e-14       1.933023726789e-13       8.169572351813e-17       7.420902840719e-11       8.135851017289e-12      -6.955684150021e-15 
   45       1.768864909506e-10       1.132491307193e-14       1.787869439987e-13       8.546323710618e-17       7.076647210132e-11       7.794542466311e-12      -8.217408739502e-15 
   46       1.794025756807e-10       1.216666588021e-14       1.627441077017e-13       8.931856846778e-17       6.753332389829e-11       7.475645738992e-12      -9.596788056634e-15 
   47       1.819498058525e-10       1.304566900271e-14       1.450432482703e-13       9.326165151722e-17       6.450582272860e-11       7.177849564716e-12      -1.089729607741e-14 
   48       1.845237446441e-10       1.396225706012e-14       1.255372093084e-13       9.729237407576e-17       6.167060326636e-11       6.898681442515e-12      -1.188804645198e-14 
   49       1.871165009735e-10       1.491671369393e-14       1.040613312574e-13       1.014105753292e-16       5.900398170184e-11       6.634424783911e-12      -1.230199522065e-14 
   50       1.897199557997e-10       1.590927126759e-14       8.047843324588e-14       1.056160399072e-16       5.647908972365e-11       6.381199262936e-12      -1.192130646535e-14 
   51       1.923370869808e-10       1.694011394453e-14       5.483038532826e-14       1.099084841241e-16       5.409121634769e-11       6.138739806744e-12      -1.086493597107e-14 
   52       1.949732612908e-10       1.800937241316e-14       2.722601545042e-14       1.142875616090e-16       5.183811025516e-11       5.907500145619e-12      -9.376002182960e-15 
   53       1.976329145227e-10       1.911712085854e-14      -2.200067464174e-15       1.187528637195e-16       4.971239607327e-11       5.687551807432e-12      -7.743695717777e-15 
   54       2.003194513025e-10       2.026337527658e-14      -3.328627372137e-14       1.233039168408e-16       4.770122947518e-11       5.478555999652e-12      -6.305583865137e-15 
   55       2.030352777762e-10       2.144810531810e-14      -6.588285958405e-14       1.279402345057e-16       4.579021654533e-11       5.279957603608e-12      -5.368583600007e-15 
   56       2.057821386977e-10       2.267127712872e-14      -9.998245111979e-14       1.326614951065e-16       4.397710218882e-11       5.091688007735e-12      -4.943611548255e-15 
   57       2.085606885969e-10       2.393281819848e-14      -1.356198437474e-13       1.374674035985e-16       4.226087809736e-11       4.913587622325e-12      -4.949051890909e-15 
   58       2.113702733025e-10       2.523260363081e-14      -1.728351684441e-13       1.423576399936e-16       4.063764154555e-11       4.745180023940e-12      -5.285467015441e-15 
   59       2.142088349331e-10       2.657045498390e-14      -2.116742514274e-13       1.473318587944e-16       3.910041663111e-11       4.585652491147e-12      -5.834733257716e-15 
   60       2.170728168878e-10       2.794613911195e-14      -2.521889738368e-13       1.523896884286e-16       3.763897551510e-11       4.433836540248e-12      -6.459176643930e-15 
   61       2.199586611558e-10       2.935933314383e-14      -2.944269603455e-13       1.575308092453e-16       3.624267864661e-11       4.288522695393e-12      -7.029916455114e-15 
   62       2.228679079201e-10       3.080951285419e-14      -3.383971266617e-13       1.627552092416e-16       3.491014482118e-11       4.149531395485e-12      -7.521285504968e-15 
   63       2.258030772285e-10       3.229603706588e-14      -3.840970018621e-13       1.680629849939e-16       3.364144433651e-11       4.016849018085e-12      -7.936166317448e-15 
   64       2.287661340773e-10       3.381817711275e-14      -4.315227377460e-13       1.734542700507e-16       3.243519021495e-11       3.890306172532e-12      -8.278714718224e-15 
   65       2.317584439254e-10       3.537511460651e-14      -4.806691299323e-13       1.789292368597e-16       3.128845523382e-11       3.769568840677e-12      -8.554422318737e-15 
   66       2.347807282081e-10       3.696593920358e-14      -5.315296389564e-13       1.844880986948e-16       3.019668895573e-11       3.654129517628e-12      -8.770179000273e-15 
   67       2.378330198510e-10       3.858964637199e-14      -5.840964113669e-13       1.901311115835e-16       2.915363475886e-11       3.543298352477e-12      -8.934335398018e-15 
   68       2.409151237573e-10       4.024522969923e-14      -6.383589552515e-13       1.958585643610e-16       2.815300070631e-11       3.436395453413e-12      -9.056024667206e-15 
   69       2.440282060571e-10       4.193198452714e-14      -6.942998080161e-13       2.016707421858e-16       2.719405076156e-11       3.333392854339e-12      -9.142828526841e-15 
   70       2.471734484448e-10       4.364926211239e-14      -7.518980246496e-13       2.075679590597e-16       2.627700265551e-11       3.234387310094e-12      -9.202748371143e-15 
   71       2.503515406936e-10       4.539638071071e-14      -8.111304325479e-13       2.135505706407e-16       2.540133685721e-11       3.139406993648e-12      -9.244946902920e-15 
   72       2.535626490839e-10       4.717262576158e-14      -8.719716181971e-13       2.196189758664e-16       2.456575845936e-11       3.048407781709e-12      -9.279791673434e-15 
   73       2.568063848330e-10       4.897725007312e-14      -9.343939138566e-13       2.257736185780e-16       2.376815906388e-11       2.961269540329e-12      -9.318898622275e-15 
   74       2.600817725231e-10       5.080947400681e-14      -9.983673842427e-13       2.320149891433e-16       2.300557866740e-11       2.877792410506e-12      -9.375175617234e-15 
   75       2.633872185309e-10       5.266848566235e-14      -1.063859813211e-12       2.383436260805e-16       2.227416754681e-11       2.797693093797e-12      -9.462865994177e-15 
   76       2.667211578999e-10       5.455330650090e-14      -1.130834945701e-12       2.447600190415e-16       2.157014178217e-11       2.720679877397e-12      -9.593480967088e-15 
   77       2.700842009306e-10       5.646235951652e-14      -1.199246872873e-12       2.512642937470e-16       2.089293524135e-11       2.646701714903e-12      -9.762644277451e-15 
   78       2.734773224920e-10       5.839382228863e-14      -1.269044594126e-12       2.578564722809e-16       2.024255579910e-11       2.575738029354e-12      -9.960916560900e-15 
   79       2.769012009304e-10       6.034575202477e-14      -1.340173622699e-12       2.645365662402e-16       1.961862523847e-11       2.507721937427e-12      -1.017765355472e-14 
   80       2.803562004104e-10       6.231608298614e-14      -1.412575936581e-12       2.713045763361e-16       1.902036151169e-11       2.442538149664e-12      -1.040096533567e-14 
   81       2.838423532559e-10       6.430262391311e-14      -1.486189929414e-12       2.781604919952e-16       1.844656100102e-11       2.380020870688e-12      -1.061767555780e-14 
   82       2.873593422907e-10       6.630305545066e-14      -1.560950361403e-12       2.851042909595e-16       1.789558077960e-11       2.319951699432e-12      -1.081328069031e-14 
   83       2.909064831800e-10       6.831492757399e-14      -1.636788310217e-12       2.921359388881e-16       1.736532087235e-11       2.262057529361e-12      -1.097190925531e-14 
   84       2.944830917786e-10       7.033588783509e-14      -1.713638318469e-12       2.992554042950e-16       1.685373454077e-11       2.206075830576e-12      -1.107961918659e-14 
   85       2.980896948304e-10       7.236441521768e-14      -1.791461305111e-12       3.064627070844e-16       1.636049519173e-11       2.151967530347e-12      -1.113500726245e-14 
   86       3.017269885333e-10       7.439920378533e-14      -1.870225379911e-12       3.137578773672e-16       1.588557456783e-11       2.099735737912e-12      -1.114029193429e-14 
   87       3.053954603537e-10       7.643894396271e-14      -1.949899055385e-12       3.211409406994e-16       1.542873055901e-11       2.049360547323e-12      -1.109814669940e-14 
   88       3.090953778378e-10       7.848232384037e-14      -2.030451318653e-12       3.286119179410e-16       1.498949833770e-11       2.000798070136e-12      -1.101171544166e-14 
   89       3.128267774231e-10       8.052803047967e-14      -2.111851703295e-12       3.361708251141e-16       1.456718149406e-11       1.953979468106e-12      -1.088462777227e-14 
   90       3.165894532505e-10       8.257475121757e-14      -2.194070361210e-12       3.438176732620e-16       1.416084317123e-11       1.908809985873e-12      -1.072101437041e-14 
   91       3.203829459756e-10       8.462117497152e-14      -2.277078134471e-12       3.515524683073e-16       1.376929720050e-11       1.865167983658e-12      -1.052552232393e-14 
   92       3.242065315805e-10       8.666599354428e-14      -2.360846627182e-12       3.593752109108e-16       1.339109923656e-11       1.822903969953e-12      -1.030333047011e-14 
   93       3.280594784205e-10       8.870780585777e-14      -2.445341122315e-12       3.672860129780e-16       1.302488938860e-11       1.781877224405e-12      -1.005965714820e-14 
   94       3.319418868897e-10       9.074481134434e-14      -2.530497957531e-12       3.752854675293e-16       1.267049831571e-11       1.742074068212e-12      -9.798165448955e-15 
   95       3.358539559423e-10       9.277507263946e-14      -2.616243863700e-12       3.833743344555e-16       1.232799187227e-11       1.703505675914e-12      -9.522345361896e-15 
   96       3.397957187046e-10       9.479660851669e-14      -2.702502790739e-12       3.915534302671e-16       1.199733044906e-11       1.666171624873e-12      -9.236008253180e-15 
   97       3.437670349684e-10       9.680739386005e-14      -2.789195881242e-12       3.998236295538e-16       1.167836493341e-11       1.630059443952e-12      -8.943295238701e-15 
   98       3.477675836845e-10       9.880535963637e-14      -2.876241444131e-12       4.081858664443e-16       1.137083266935e-11       1.595144162206e-12      -8.648685557209e-15 
   99       3.517968554566e-10       1.007883928677e-13      -2.963554928292e-12       4.166411360665e-16       1.107435341774e-11       1.561387857569e-12      -8.357004943431e-15 
  100       3.558541450348e-10       1.027543366036e-13      -3.051048896214e-12       4.251904960067e-16       1.078842531643e-11       1.528739205535e-12      -8.073434001189e-15 
  101       3.599385438095e-10       1.047009898937e-13      -3.138632997635e-12       4.338350677698e-16       1.051242084037e-11       1.497133027849e-12      -7.803516576517e-15 
  102       3.640489323046e-10       1.066261077599e-13      -3.226213943179e-12       4.425760382390e-16       1.024558276182e-11       1.466489841188e-12      -7.553168130784e-15 
  103       3.681839726717e-10       1.085274011686e-13      -3.313695477998e-12       4.514146611356e-16       9.987020110419e-12       1.436715405854e-12      -7.328684113807e-15 
  104       3.723423869431e-10       1.104026425628e-13      -3.400984426182e-12       4.603521268314e-16       9.735910111575e-12       1.407722549784e-12      -7.135287860182e-15 
  105       3.765238507676e-10       1.122499987517e-13      -3.488009810664e-12       4.693891486130e-16       9.492143770098e-12       1.379500970222e-12      -6.972532843293e-15 
  106       3.807282069736e-10       1.140677431470e-13      -3.574706279015e-12       4.785263229892e-16       9.255760370025e-12       1.352056063754e-12      -6.838292051375e-15 
  107       3.849551862769e-10       1.158541553387e-13      -3.661008303191e-12       4.877642563605e-16       9.026747529141e-12       1.325387288951e-12      -6.730155418500e-15 
  108       3.892044029147e-10       1.176075222264e-13      -3.746850219879e-12       4.971035650320e-16       8.805039422616e-12       1.299487959842e-12      -6.645422148506e-15 
  109       3.934753502795e-10       1.193261391528e-13      -3.832166270851e-12       5.065448752268e-16       8.590515006648e-12       1.274345039378e-12      -6.581093038916e-15 
  110       3.977673965528e-10       1.210083110351e-13      -3.916890643321e-12       5.160888230988e-16       8.382996242108e-12       1.249938932907e-12      -6.533862804863e-15 
  111       4.020797803392e-10       1.226523534981e-13      -4.000957510293e-12       5.257360547461e-16       8.182246318174e-12       1.226243281638e-12      -6.500112403010e-15 
  112       4.064116063002e-10       1.242565940060e-13      -4.084301070914e-12       5.354872262241e-16       7.987967875979e-12       1.203224756120e-12      -6.475901355478e-15 
  113       4.107618407880e-10       1.258193729952e-13      -4.166855590830e-12       5.453430035584e-16       7.799801232249e-12       1.180842849702e-12      -6.456960073765e-15 
  114       4.151293074795e-10       1.273390450063e-13      -4.248555442535e-12       5.553040627581e-16       7.617322602943e-12       1.159049672010e-12      -6.438682182669e-15 
  115       4.195126830100e-10       1.288139798169e-13      -4.329335145724e-12       5.653710898290e-16       7.440042326901e-12       1.137789742411e-12      -6.416116844215e-15 
  116       4.239106807285e-10       1.302425999061e-13      -4.409128308456e-12       5.755447817205e-16       7.267512200075e-12       1.117012559335e-12      -6.384980270450e-15 
  117       4.283226366425e-10       1.316234955967e-13      -4.487864218301e-12       5.858258492699e-16       7.099666080716e-12       1.096712483464e-12      -6.344846191768e-15 
  118       4.327479868456e-10       1.329553261041e-13      -4.565470910590e-12       5.962150146425e-16       6.936517552379e-12       1.076893338324e-12      -6.296330680446e-15 
  119       4.371860830972e-10       1.342367858935e-13      -4.641876260818e-12       6.067130104506e-16       6.778053715895e-12       1.057555975766e-12      -6.240108990958e-15 
  120       4.416361901199e-10       1.354666061342e-13      -4.717008015282e-12       6.173205797753e-16       6.624234377732e-12       1.038698182394e-12      -6.176916895297e-15 
  121       4.460974828967e-10       1.366435561528e-13      -4.790793821715e-12       6.280384761872e-16       6.474991238370e-12       1.020314586003e-12      -6.107552018292e-15 
  122       4.505690439680e-10       1.377664448866e-13      -4.863161259917e-12       6.388674637686e-16       6.330227080665e-12       1.002396562001e-12      -6.032875172926e-15 
  123       4.550498607287e-10       1.388341223379e-13      -4.934037872393e-12       6.498083171341e-16       6.189814958218e-12       9.849321398460e-13      -5.953811695660e-15 
  124       4.595388227260e-10       1.398454810270e-13      -5.003351194981e-12       6.608618214527e-16       6.053597383745e-12       9.679059094710e-13      -5.871352781744e-15 
  125       4.640347189557e-10       1.407994574460e-13      -5.071028787492e-12       6.720287724684e-16       5.921385517442e-12       9.512989277190e-13      -5.786556820545e-15 
  126       4.685362351604e-10       1.416950335124e-13      -5.136998264341e-12       6.833099765224e-16       5.792958355356e-12       9.350886247713e-13      -5.700550730858e-15 
  127       4.730419511257e-10       1.425312380228e-13      -5.201187325181e-12       6.947062505738e-16       5.668061917751e-12       9.192487105782e-13      -5.614531296229e-15 
  128       4.775503379781e-10       1.433071481065e-13      -5.263523785536e-12       7.062184222215e-16       5.546408437477e-12       9.037490812895e-13      -5.529766500274e-15 
  129       4.820599240417e-10       1.440219212308e-13      -5.323936790355e-12       7.178473444033e-16       5.427738199012e-12       8.885627399394e-13      -5.447351251132e-15 
  130       4.865698187210e-10       1.446748921004e-13      -5.382360540117e-12       7.295939412732e-16       5.312014449474e-12       8.736876156248e-13      -5.367441420824e-15 
  131       4.910792412482e-10       1.452654891847e-13      -5.438731033280e-12       7.414591674209e-16       5.199248435307e-12       8.591269722326e-13      -5.289937911408e-15 
  132       4.955873557939e-10       1.457932067743e-13      -5.492984958714e-12       7.534439937697e-16       5.089438308515e-12       8.448825657943e-13      -5.214724315698e-15 
  133       5.000932699697e-10       1.462576066534e-13      -5.545059734801e-12       7.655494077034e-16       4.982568763344e-12       8.309546011081e-13      -5.141666495074e-15 
  134       5.045960333319e-10       1.466583197720e-13      -5.594893548533e-12       7.777764131922e-16       4.878610672948e-12       8.173416883602e-13      -5.070612157306e-15 
  135       5.090946358848e-10       1.469950479181e-13      -5.642425394611e-12       7.901260309196e-16       4.777520726070e-12       8.040407997476e-13      -5.001390434371e-15 
  136       5.135880065840e-10       1.472675653900e-13      -5.687595114542e-12       8.025992984083e-16       4.679241063706e-12       7.910472260990e-13      -4.933811460264e-15 
  137       5.180750118399e-10       1.474757206683e-13      -5.730343435739e-12       8.151972701470e-16       4.583698915788e-12       7.783545334976e-13      -4.867665948822e-15 
  138       5.225544540208e-10       1.476194380883e-13      -5.770612010618e-12       8.279210177167e-16       4.490806237852e-12       7.659545199026e-13      -4.802724771539e-15 
  139       5.270250699564e-10       1.476987195124e-13      -5.808343455698e-12       8.407716299171e-16       4.400459347712e-12       7.538371717711e-13      -4.738738535381e-15 
  140       5.314855294413e-10       1.477136460019e-13      -5.843481390699e-12       8.537502128929e-16       4.312538562135e-12       7.419906206801e-13      -4.675437160606e-15 
  141       5.359344337379e-10       1.476643794898e-13      -5.875970477637e-12       8.668578902605e-16       4.226907833513e-12       7.304010999483e-13      -4.612529458581e-15 
  142       5.403703140802e-10       1.475511644523e-13      -5.905756459929e-12       8.800958032342e-16       4.143414386539e-12       7.190529012583e-13      -4.549702709597e-15 
  143       5.447916301769e-10       1.473743295817e-13      -5.932786201484e-12       8.934651107525e-16       4.061888354877e-12       7.079283312782e-13      -4.486622240690e-15 
  144       5.491968857581e-10       1.471342987441e-13      -5.957007775564e-12       9.069668729024e-16       3.982178392129e-12       6.970115784069e-13      -4.423000862088e-15 
  145       5.535849912131e-10       1.468316215411e-13      -5.978370658680e-12       9.206016879720e-16       3.904263228521e-12       6.863008342238e-13      -4.358815783004e-15 
  146       5.579549340253e-10       1.464669489540e-13      -5.996825630220e-12       9.343700196898e-16       3.828150472749e-12       6.757972901551e-13      -4.294112377841e-15 
  147       5.623056641221e-10       1.460410260388e-13      -6.012324763449e-12       9.482723101744e-16       3.753841470050e-12       6.655013139354e-13      -4.228936227308e-15 
  148       5.666360930515e-10       1.455546936519e-13      -6.024821464891e-12       9.623089793905e-16       3.681331145630e-12       6.554124287020e-13      -4.163333097720e-15 
  149       5.709450931577e-10       1.450088901756e-13      -6.034270513714e-12       9.764804246044e-16       3.610607848086e-12       6.455292920878e-13      -4.097348920303e-15 
  150       5.752314967572e-10       1.444046532436e-13      -6.040628101113e-12       9.907870198398e-16       3.541653192825e-12       6.358496753165e-13      -4.031029770501e-15 
  151       5.794940953149e-10       1.437431214669e-13      -6.043851869698e-12       1.005229115333e-15       3.474441905490e-12       6.263704422952e-13      -3.964421847272e-15 
  152       5.837316386200e-10       1.430255361591e-13      -6.043900952874e-12       1.019807036991e-15       3.408941665379e-12       6.170875287093e-13      -3.897571452399e-15 
  153       5.879428339621e-10       1.422532430622e-13      -6.040736014227e-12       1.034521085842e-15       3.345112948870e-12       6.079959211158e-13      -3.830524969791e-15 
  154       5.921263453071e-10       1.414276940719e-13      -6.034319286910e-12       1.049371537498e-15       3.282908872842e-12       5.990896360374e-13      -3.763328844786e-15 
  155       5.962807924733e-10       1.405504489635e-13      -6.024614613024e-12       1.064358641603e-15       3.222275038097e-12       5.903616990563e-13      -3.696029563453e-15 
  156       6.004047503076e-10       1.396231771176e-13      -6.011587483007e-12       1.079482621298e-15       3.163149372783e-12       5.818041239081e-13      -3.628673631902e-15 
  157       6.044967478608e-10       1.386476592451e-13      -5.995205075012e-12       1.094743672665e-15       3.105461975816e-12       5.734078915760e-13      -3.561307555579e-15 
  158       6.085552675646e-10       1.376257891134e-13      -5.975436294297e-12       1.110141964194e-15       3.049134960303e-12       5.651629293840e-13      -3.493977818576e-15 
  159       6.125787444069e-10       1.365595752718e-13      -5.952251812608e-12       1.125677636232e-15       2.994082296961e-12       5.570580900916e-13      -3.426730862934e-15 
  160       6.165655651079e-10       1.354511427770e-13      -5.925624107562e-12       1.141350800440e-15       2.940209657546e-12       5.490811309869e-13      -3.359613067943e-15 
  161       6.205141848200e-10       1.343026869910e-13      -5.895527446241e-12       1.157161550061e-15       2.887433740832e-12       5.412214777838e-13      -3.292669095914e-15 
  162       6.244234905526e-10       1.331163267611e-13      -5.861937751661e-12       1.173109992878e-15       2.835742499892e-12       5.334788348741e-13      -3.225936808548e-15 
  163       6.282924684607e-10       1.318942414935e-13      -5.824832799710e-12       1.189196220143e-15       2.785139966430e-12       5.258553000928e-13      -3.159451859356e-15 
  164       6.321200889310e-10       1.306387194069e-13      -5.784192312692e-12       1.205420295540e-15       2.735627180832e-12       5.183526403685e-13      -3.093249258780e-15 
  165       6.359053062979e-10       1.293521590368e-13      -5.739997998456e-12       1.221782254686e-15       2.687202125226e-12       5.109722836300e-13      -3.027363345977e-15 
  166       6.396470585612e-10       1.280370707414e-13      -5.692233589523e-12       1.238282104640e-15       2.639859656538e-12       5.037153107130e-13      -2.961827760608e-15 
  167       6.433442671021e-10       1.266960782059e-13      -5.640884882212e-12       1.254919823407e-15       2.593591439557e-12       4.965824472660e-13      -2.896675414624e-15 
  168       6.469958364003e-10       1.253319199484e-13      -5.585939775770e-12       1.271695359444e-15       2.548385879988e-12       4.895740556569e-13      -2.831938464056e-15 
  169       6.506006537505e-10       1.239474508244e-13      -5.527388311498e-12       1.288608631165e-15       2.504228057515e-12       4.826901268797e-13      -2.767648280803e-15 
  170       6.541575889792e-10       1.225456435318e-13      -5.465222711882e-12       1.305659526446e-15       2.461099658858e-12       4.759302724605e-13      -2.703835424420e-15 
  171       6.576654941615e-10       1.211295901168e-13      -5.399437419715e-12       1.322847902132e-15       2.418978910833e-12       4.692937163641e-13      -2.640529613903e-15 
  172       6.611232033378e-10       1.197025034779e-13      -5.330029137229e-12       1.340173583540e-15       2.377840513413e-12       4.627792869004e-13      -2.577759699481e-15 
  173       6.645295322304e-10       1.182677188718e-13      -5.256996865223e-12       1.357636363969e-15       2.337655572782e-12       4.563854086311e-13      -2.515553634403e-15 
  174       6.678832779601e-10       1.168286954182e-13      -5.180341942186e-12       1.375236004198e-15       2.298391534399e-12       4.501100942754e-13      -2.453938446724e-15 
  175       6.711832187635e-10       1.153890176047e-13      -5.100068083430e-12       1.392972232000e-15       2.260012116057e-12       4.439509366171e-13      -2.392940211092e-15 
  176       6.744281137091e-10       1.139523967923e-13      -5.016181420215e-12       1.410844741640e-15       2.222477240937e-12       4.379051004107e-13      -2.332584020543e-15 
  177       6.776167024142e-10       1.125226727200e-13      -4.928690538878e-12       1.428853193387e-15       2.185742970673e-12       4.319693142879e-13      -2.272893958279e-15 
  178       6.807477047618e-10       1.111038150105e-13      -4.837606519957e-12       1.446997213014e-15       2.149761438409e-12       4.261398626640e-13      -2.213893069465e-15 
  179       6.838198206172e-10       1.096999246745e-13      -4.742942977324e-12       1.465276391305e-15       2.114480781856e-12       4.204125776442e-13      -2.155603333011e-15 
  180       6.868318151838e-10       1.083150881803e-13      -4.644714701586e-12       1.483690244532e-15       2.079855532809e-12       4.147837217031e-13      -2.098041185521e-15 
  181       6.897827832504e-10       1.069529235437e-13      -4.542933387986e-12       1.502238093393e-15       2.045878849036e-12       4.092527310889e-13      -2.041203754201e-15 
