# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.521117615450e-10       7.290486880994e-15       4.918236963141e-13       0.000000000000e+00       8.850394636858e-09       4.837241825891e-10      -2.509680597779e-12 
    3       1.435007043093e-10       1.234457412189e-14       6.183838132975e-13       0.000000000000e+00       5.435069059489e-09       3.453216152127e-10      -2.207491667357e-12 
    4       1.348949949842e-10       1.441299164541e-14       6.398287877880e-13       0.000000000000e+00       3.779040212303e-09       2.631249679046e-10      -1.760944074148e-12 
    5       1.280101465167e-10       1.332870705665e-14       5.995176874530e-13       0.000000000000e+00       2.821844177023e-09       2.089436805204e-10      -1.307049717663e-12 
    6       1.228801716110e-10       1.028489601921e-14       5.279100595494e-13       0.000000000000e+00       2.205169504133e-09       1.707164756045e-10      -8.931488038421e-13 
    7       1.192185725888e-10       6.817265648296e-15       4.457237245113e-13       0.000000000000e+00       1.779828013796e-09       1.424693315065e-10      -5.433528324958e-13 
    8       1.167106423716e-10       4.029418223088e-15       3.654382902249e-13       0.000000000000e+00       1.471490818541e-09       1.208692645859e-10      -2.684296449374e-13 
    9       1.151124308391e-10       2.330295588865e-15       2.944711179835e-13       0.000000000000e+00       1.239278658191e-09       1.039066183562e-10      -7.000371670388e-14 
   10       1.142106781400e-10       1.568465360471e-15       2.369948232121e-13       0.000000000000e+00       1.059213049968e-09       9.033297235523e-11       5.725546956244e-14 
   11       1.138668149291e-10       1.343290881784e-15       1.947366690096e-13       0.000000000000e+00       8.930086008683e-10       7.959454301835e-11       1.229446848773e-13 
   12       1.139718064898e-10       1.285705594832e-15       1.674407449650e-13       0.000000000000e+00       7.804400436010e-10       7.037330191493e-11       1.416882221663e-13 
   13       1.144050332169e-10       1.198503765544e-15       1.533320824928e-13       0.000000000000e+00       6.880213818526e-10       6.283907249594e-11       1.272533497723e-13 
   14       1.150687018156e-10       1.053781696058e-15       1.497780718245e-13       0.000000000000e+00       6.111162738321e-10       5.630471613120e-11       9.236599933863e-14 
   15       1.159685505473e-10       9.111773582221e-16       1.538102784167e-13       0.000000000000e+00       5.463742422435e-10       5.084530584439e-11       4.924981579927e-14 
   16       1.170650032187e-10       8.316573626190e-16       1.623754285871e-13       0.000000000000e+00       4.913214460285e-10       4.621747282476e-11       6.987089978929e-15 
   17       1.182750659152e-10       8.324544365610e-16       1.728844703086e-13       0.000000000000e+00       4.440890901772e-10       4.222065193357e-11      -2.809074846173e-14 
   18       1.196022371257e-10       8.861843024579e-16       1.835132568392e-13       0.000000000000e+00       4.030881684080e-10       3.866850422626e-11      -5.244300827545e-14 
   19       1.210549386130e-10       9.602872736972e-16       1.932668173910e-13       0.000000000000e+00       3.676699148000e-10       3.553212142973e-11      -6.517956090101e-14 
   20       1.225768842549e-10       1.021440770148e-15       2.013408600966e-13       0.000000000000e+00       3.364709209505e-10       3.275971556078e-11      -6.711469276473e-14 
   21       1.241801826538e-10       1.072792052175e-15       2.077880257527e-13       0.000000000000e+00       3.090024410408e-10       3.030744728330e-11      -6.038850193757e-14 
   22       1.258641275532e-10       1.132658888461e-15       2.130480214807e-13       0.000000000000e+00       2.846085515558e-10       2.809399562448e-11      -4.835800491695e-14 
   23       1.276176750210e-10       1.220295253678e-15       2.175851855340e-13       0.000000000000e+00       2.629547650054e-10       2.608856177770e-11      -3.398021691524e-14 
   24       1.294081473220e-10       1.354043898696e-15       2.219382194253e-13       0.000000000000e+00       2.435414004317e-10       2.425777274056e-11      -2.036360875078e-14 
   25       1.312528251310e-10       1.534280202578e-15       2.265647241328e-13       0.000000000000e+00       2.261408639206e-10       2.261065734923e-11      -9.348370860388e-15 
   26       1.331643462246e-10       1.754037139254e-15       2.318607310717e-13       0.000000000000e+00       2.104389733369e-10       2.114899944445e-11      -2.264884476846e-15 
   27       1.351235160193e-10       2.006984261133e-15       2.378588310417e-13       0.000000000000e+00       1.962478374800e-10       1.983940975788e-11       6.945386249255e-16 
   28       1.370939878875e-10       2.286803426027e-15       2.444056049605e-13       0.000000000000e+00       1.833232196549e-10       1.863070195135e-11      -8.272131104255e-17 
   29       1.390855785468e-10       2.593009706301e-15       2.512001339618e-13       0.000000000000e+00       1.715994161278e-10       1.751867734613e-11      -3.789407558186e-15 
   30       1.411126460575e-10       2.926808336110e-15       2.578007193766e-13       0.000000000000e+00       1.609508440781e-10       1.650510369402e-11      -9.196178067735e-15 
   31       1.431789617113e-10       3.288781804415e-15       2.636849121617e-13       0.000000000000e+00       1.511606669331e-10       1.558241841938e-11      -1.486266035256e-14 
   32       1.452874480148e-10       3.676814131164e-15       2.684645761862e-13       0.000000000000e+00       1.421785601285e-10       1.474137185293e-11      -1.992403098721e-14 
   33       1.474313182223e-10       4.087288106947e-15       2.717402916984e-13       0.000000000000e+00       1.339412286895e-10       1.396431846525e-11      -2.357234494268e-14 
   34       1.495974756679e-10       4.517092284357e-15       2.731296288195e-13       0.000000000000e+00       1.263336595754e-10       1.322966850038e-11      -2.506665414283e-14 
   35       1.517925033497e-10       4.968983346115e-15       2.725756903958e-13       0.000000000000e+00       1.193170767338e-10       1.253797148097e-11      -2.450924991219e-14 
   36       1.540240870285e-10       5.448169792005e-15       2.701492103019e-13       0.000000000000e+00       1.128353455091e-10       1.189408707502e-11      -2.235178014808e-14 
   37       1.562944423500e-10       5.960027643052e-15       2.659623849886e-13       0.000000000000e+00       1.068042887282e-10       1.129995018232e-11      -1.915007937350e-14 
   38       1.586039811868e-10       6.506835019035e-15       2.601390337531e-13       0.000000000000e+00       1.012084263621e-10       1.075442415160e-11      -1.538363133782e-14 
   39       1.609476100854e-10       7.090003486979e-15       2.528401485778e-13       0.000000000000e+00       9.603009548194e-11       1.025284883915e-11      -1.159155113599e-14 
   40       1.633128507013e-10       7.710950127393e-15       2.442757468265e-13       0.000000000000e+00       9.122002045775e-11       9.786664129320e-12      -8.430296036237e-15 
   41       1.656855417423e-10       8.370852347995e-15       2.346450513240e-13       0.000000000000e+00       8.671450296231e-11       9.346136306460e-12      -6.508358188924e-15 
   42       1.680708629260e-10       9.069820844626e-15       2.239264022326e-13       0.000000000000e+00       8.250035284430e-11       8.930385045341e-12      -5.808160157407e-15 
   43       1.704779747373e-10       9.807454250539e-15       2.120240011501e-13       0.000000000000e+00       7.856645183540e-11       8.540074093497e-12      -6.088193310107e-15 
   44       1.729139496686e-10       1.058304094200e-14       1.988235304658e-13       0.000000000000e+00       7.488426798855e-11       8.174529150729e-12      -7.034830227153e-15 
   45       1.753834389873e-10       1.139583225467e-14       1.841971561988e-13       0.000000000000e+00       7.141806311720e-11       7.832175165339e-12      -8.306703404528e-15 
   46       1.778881707228e-10       1.224600337639e-14       1.680234566845e-13       0.000000000000e+00       6.816242183803e-11       7.512274882910e-12      -9.694553381987e-15 
   47       1.804268565878e-10       1.313394807733e-14       1.501711876073e-13       0.000000000000e+00       6.511358343890e-11       7.213514606418e-12      -1.100130743448e-14 
   48       1.829949917333e-10       1.406001007804e-14       1.304925241512e-13       0.000000000000e+00       6.225812150820e-11       6.933416182320e-12      -1.199547519055e-14 
   49       1.855845890135e-10       1.502448125168e-14       1.088220947225e-13       0.000000000000e+00       5.957222497392e-11       6.668253902526e-12      -1.240934903946e-14 
   50       1.881874201986e-10       1.602760231295e-14       8.502214475749e-14       0.000000000000e+00       5.702887633190e-11       6.414138286989e-12      -1.202467293214e-14 
   51       1.908063933054e-10       1.706956927620e-14       5.913472232675e-14       0.000000000000e+00       5.462335135274e-11       6.170807029371e-12      -1.096123785584e-14 
   52       1.934468041749e-10       1.815052564282e-14       3.126913132328e-14       0.000000000000e+00       5.235339821407e-11       5.938719420683e-12      -9.463511632178e-15 
   53       1.961130011266e-10       1.927055842682e-14       1.560587793805e-15       0.000000000000e+00       5.021160617645e-11       5.717951887494e-12      -7.822278753632e-15 
   54       1.988082842558e-10       2.042969647416e-14      -2.982857551101e-14       0.000000000000e+00       4.818505825491e-11       5.508169805934e-12      -6.376956950360e-15 
   55       2.015349546380e-10       2.162792142441e-14      -6.274798556356e-14       0.000000000000e+00       4.625927658471e-11       5.308821064857e-12      -5.436110371436e-15 
   56       2.042947069556e-10       2.286520763519e-14      -9.719058554384e-14       0.000000000000e+00       4.443200195943e-11       5.119837636194e-12      -5.010558646321e-15 
   57       2.070881580202e-10       2.414148923188e-14      -1.331918002611e-13       0.000000000000e+00       4.270222905286e-11       4.941058919737e-12      -5.018024033357e-15 
   58       2.099146126141e-10       2.545664717186e-14      -1.707924710709e-13       0.000000000000e+00       4.106603747764e-11       4.772006142780e-12      -5.358274247414e-15 
   59       2.127719686288e-10       2.681050805632e-14      -2.100392207137e-13       0.000000000000e+00       3.951641170464e-11       4.611862813689e-12      -5.912251881823e-15 
