# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   33       1.483576018148e-10       4.039240407737e-15       2.667988924122e-13       0.000000000000e+00       1.329927907501e-10       1.391461507288e-11      -2.344606659776e-14 
   34       1.505655735018e-10       4.463719977303e-15       2.681137495160e-13       0.000000000000e+00       1.254255455039e-10       1.318158316505e-11      -2.494642469438e-14 
   35       1.527990060948e-10       4.909918246998e-15       2.675058860327e-13       0.000000000000e+00       1.184467634941e-10       1.249150878355e-11      -2.440102224819e-14 
   36       1.550656123294e-10       5.382998908763e-15       2.650448381986e-13       0.000000000000e+00       1.120005150299e-10       1.184919081270e-11      -2.225864325583e-14 
   37       1.573677082159e-10       5.888294036389e-15       2.608413296961e-13       0.000000000000e+00       1.060029713366e-10       1.125650994628e-11      -1.907200084483e-14 
   38       1.597057347910e-10       6.428066150249e-15       2.550185076137e-13       0.000000000000e+00       1.004386737114e-10       1.071232426725e-11      -1.531894520421e-14 
   39       1.620746661579e-10       7.003721098786e-15       2.477367315733e-13       0.000000000000e+00       9.529000076621e-11       1.021198992897e-11      -1.153723295453e-14 
   40       1.644621766578e-10       7.616673021652e-15       2.392051198340e-13       0.000000000000e+00       9.050788368262e-11       9.746974544032e-12      -8.381756722111e-15 
   41       1.668542936786e-10       8.268097042549e-15       2.296220516659e-13       0.000000000000e+00       8.602890942341e-11       9.307575019338e-12      -6.459745385648e-15 
   42       1.692562399038e-10       8.958094556378e-15       2.189662069192e-13       0.000000000000e+00       8.183992137872e-11       8.892913321193e-12      -5.754406591542e-15 
   43       1.716772061742e-10       9.686253390829e-15       2.071425252857e-13       0.000000000000e+00       7.792983091343e-11       8.503649808707e-12      -6.025868896322e-15 
   44       1.741243354387e-10       1.045185175694e-14       1.940375292237e-13       0.000000000000e+00       7.427023202394e-11       8.139110005845e-12      -6.962549541443e-15 
   45       1.766023689453e-10       1.125413152148e-14       1.795242413782e-13       0.000000000000e+00       7.082555383936e-11       7.797721004324e-12      -8.225162493013e-15 
   46       1.791130693782e-10       1.209325919239e-14       1.634818058636e-13       0.000000000000e+00       6.759038657905e-11       7.478746323280e-12      -9.605263591287e-15 
   47       1.816551844275e-10       1.296962065270e-14       1.457794837409e-13       0.000000000000e+00       6.456096927969e-11       7.180874754090e-12      -1.090628515573e-14 
   48       1.842242687311e-10       1.388355255551e-14       1.262699846632e-13       0.000000000000e+00       6.172393121814e-11       6.901633656013e-12      -1.189729554737e-14 
   49       1.868124192684e-10       1.483534056754e-14       1.047885039566e-13       0.000000000000e+00       5.905557725941e-11       6.637306082884e-12      -1.231120176063e-14 
   50       1.894115041520e-10       1.582521927569e-14       8.119772129006e-14       0.000000000000e+00       5.652902579839e-11       6.384011248618e-12      -1.193013962455e-14 
   51       1.920244961057e-10       1.685337595194e-14       5.553943022604e-14       0.000000000000e+00       5.413956471906e-11       6.141483938737e-12      -1.087313925767e-14 
   52       1.946567579416e-10       1.791994477419e-14       2.792240233375e-14       0.000000000000e+00       5.188494270396e-11       5.910177725794e-12      -9.383436218899e-15 
   53       1.973127202016e-10       1.902500361416e-14      -1.518805635931e-15       0.000000000000e+00       4.975778125308e-11       5.690163832455e-12      -7.750359297663e-15 
   54       1.999957809461e-10       2.016857235912e-14      -3.262265177054e-14       0.000000000000e+00       4.774522956566e-11       5.481103003549e-12      -6.311636052093e-15 
   55       2.027083394229e-10       2.135062453744e-14      -6.523945468027e-14       0.000000000000e+00       4.583288623687e-11       5.282439752298e-12      -5.374325596402e-15 
   56       2.054521364462e-10       2.257112942175e-14      -9.936198015815e-14       0.000000000000e+00       4.401849583957e-11       5.094106045566e-12      -4.949333813855e-15 
   57       2.082278230466e-10       2.383001744557e-14      -1.350251931906e-13       0.000000000000e+00       4.230105036584e-11       4.915943160821e-12      -4.954984354388e-15 
   58       2.110347410704e-10       2.512716668129e-14      -1.722694069349e-13       0.000000000000e+00       4.067664553537e-11       4.747475587413e-12      -5.291767056708e-15 
   59       2.138708281839e-10       2.646240168032e-14      -2.111406429600e-13       0.000000000000e+00       3.913830191672e-11       4.587891562551e-12      -5.841473119521e-15 
   60       2.167325228786e-10       2.783549231316e-14      -2.516909914871e-13       0.000000000000e+00       3.767578604876e-11       4.436023607284e-12      -6.466330272774e-15 
   61       2.196162620594e-10       2.924611861080e-14      -2.939682778709e-13       0.000000000000e+00       3.627845243703e-11       4.290662997734e-12      -7.037368294302e-15 
   62       2.225235815317e-10       3.069375869077e-14      -3.379815366406e-13       0.000000000000e+00       3.494491966107e-11       4.151629696382e-12      -7.528912193172e-15 
   63       2.254569970122e-10       3.217777350220e-14      -3.837283917214e-13       0.000000000000e+00       3.367525863422e-11       4.018909132049e-12      -7.943860907932e-15 
   64       2.284184689860e-10       3.369743641036e-14      -4.312050868654e-13       0.000000000000e+00       3.246808199764e-11       3.892330763756e-12      -8.286389960309e-15 
   65       2.314093582422e-10       3.525193095803e-14      -4.804065065871e-13       0.000000000000e+00       3.132046109173e-11       3.771559212217e-12      -8.562014083200e-15 
   66       2.344303814103e-10       3.684034862687e-14      -5.313261970996e-13       0.000000000000e+00       3.022784292759e-11       3.656085391337e-12      -8.777649848661e-15 
   67       2.374815664953e-10       3.846168659879e-14      -5.839563872500e-13       0.000000000000e+00       2.918396715841e-11       3.545217639698e-12      -8.941678295898e-15 
   68       2.405627144060e-10       4.011494003582e-14      -6.382866761888e-13       0.000000000000e+00       2.818253806664e-11       3.438274519168e-12      -9.063260544995e-15 
   69       2.436749915201e-10       4.179940563692e-14      -6.942997407957e-13       0.000000000000e+00       2.722281952741e-11       3.335228398793e-12      -9.149983614035e-15 
   70       2.468195814203e-10       4.351443585080e-14      -7.519747920790e-13       0.000000000000e+00       2.630502978473e-11       3.236176945346e-12      -9.209847898435e-15 
   71       2.499971764966e-10       4.525934997511e-14      -8.112888185564e-13       0.000000000000e+00       2.542864928452e-11       3.141149350324e-12      -9.252014721224e-15 
   72       2.532079464235e-10       4.703343433512e-14      -8.722165730923e-13       0.000000000000e+00       2.459238253133e-11       3.050102619170e-12      -9.286849855810e-15 
   73       2.564515066368e-10       4.883594246249e-14      -9.347305597348e-13       0.000000000000e+00       2.379411994510e-11       2.962917860490e-12      -9.325967048744e-15 
   74       2.597268868108e-10       5.066609527390e-14      -9.988010205521e-13       0.000000000000e+00       2.303089971790e-11       2.879396575274e-12      -9.382271542491e-15 
   75       2.630324993350e-10       5.252308124984e-14      -1.064395922470e-12       0.000000000000e+00       2.229886967066e-11       2.799256946120e-12      -9.470003598195e-15 
   76       2.663667847398e-10       5.440592197272e-14      -1.131479190007e-12       0.000000000000e+00       2.159424345424e-11       2.722208541234e-12      -9.600671244034e-15 
   77       2.697303535368e-10       5.631304003867e-14      -1.200005060515e-12       0.000000000000e+00       2.091645477472e-11       2.648200356392e-12      -9.769896048585e-15 
   78       2.731241794968e-10       5.824261231098e-14      -1.269922670896e-12       0.000000000000e+00       2.026551173001e-11       2.577211473039e-12      -9.968236538326e-15 
   79       2.765489399945e-10       6.019269503016e-14      -1.341177672043e-12       0.000000000000e+00       1.964103602658e-11       2.509174587374e-12      -1.018504605825e-14 
   80       2.800049983663e-10       6.216122123172e-14      -1.413712179713e-12       0.000000000000e+00       1.904224522604e-11       2.443973907532e-12      -1.040843199985e-14 
   81       2.834923862690e-10       6.414599816395e-14      -1.487464725389e-12       0.000000000000e+00       1.846793499169e-11       2.381443050758e-12      -1.062521502917e-14 
   82       2.870107860379e-10       6.614470470575e-14      -1.562370207154e-12       0.000000000000e+00       1.791646133512e-11       2.321362940592e-12      -1.082088831478e-14 
   83       2.905595130454e-10       6.815488878439e-14      -1.638359840554e-12       0.000000000000e+00       1.738572286278e-11       2.263459704043e-12      -1.097957675577e-14 
   84       2.941378828122e-10       7.017419590608e-14      -1.715368309266e-12       0.000000000000e+00       1.687367144727e-11       2.207470051451e-12      -1.108733493429e-14 
   85       2.977464209132e-10       7.220110393353e-14      -1.793356686757e-12       0.000000000000e+00       1.637998040025e-11       2.153354475548e-12      -1.114275846453e-14 
   86       3.013858222358e-10       7.423430595093e-14      -1.872293242135e-12       0.000000000000e+00       1.590462158303e-11       2.101115705201e-12      -1.114806520625e-14 
   87       3.050565730498e-10       7.627249126442e-14      -1.952146649023e-12       0.000000000000e+00       1.544735282861e-11       2.050733410819e-12      -1.110592806261e-14 
   88       3.087589398320e-10       7.831434670415e-14      -2.032886057428e-12       0.000000000000e+00       1.500770906931e-11       2.002163235698e-12      -1.101949032112e-14 
   89       3.124929580912e-10       8.035855792629e-14      -2.114481165616e-12       0.000000000000e+00       1.458499346445e-11       1.955335827364e-12      -1.089238099472e-14 
   90       3.162584211924e-10       8.240381071508e-14      -2.196902291986e-12       0.000000000000e+00       1.417826852803e-11       1.910155868910e-12      -1.072873016277e-14 
   91       3.200548691824e-10       8.444879228492e-14      -2.280120446940e-12       0.000000000000e+00       1.378634725639e-11       1.866501110341e-12      -1.053318431210e-14 
   92       3.238815776136e-10       8.649219258235e-14      -2.364107404756e-12       0.000000000000e+00       1.340778425586e-11       1.824221399916e-12      -1.031092167802e-14 
   93       3.277378150306e-10       8.853260802255e-14      -2.448828598546e-12       0.000000000000e+00       1.304121864846e-11       1.783175501952e-12      -1.006716044408e-14 
   94       3.316236839983e-10       9.056823330918e-14      -2.534220426651e-12       0.000000000000e+00       1.268648105454e-11       1.743349988473e-12      -9.805565409227e-15 
   95       3.355393864909e-10       9.259712545592e-14      -2.620209650128e-12       0.000000000000e+00       1.234363747103e-11       1.704756521126e-12      -9.529628932246e-15 
   96       3.394849591144e-10       9.461729718536e-14      -2.706720239264e-12       0.000000000000e+00       1.201264833872e-11       1.667395214033e-12      -9.243164988153e-15 
   97       3.434602656194e-10       9.662671689183e-14      -2.793673346935e-12       0.000000000000e+00       1.169336449865e-11       1.631254183821e-12      -8.950317547774e-15 
   98       3.474649894134e-10       9.862330860417e-14      -2.880987281958e-12       0.000000000000e+00       1.138552314869e-11       1.596309099653e-12      -8.655568957324e-15 
   99       3.514986260737e-10       1.006049519485e-13      -2.968577482451e-12       0.000000000000e+00       1.108874379988e-11       1.562522733257e-12      -8.363748317987e-15 
  100       3.555604758599e-10       1.025694821109e-13      -3.056356489188e-12       0.000000000000e+00       1.080252423300e-11       1.529844508959e-12      -8.080039865493e-15 
  101       3.596496362267e-10       1.045146898004e-13      -3.144233918955e-12       0.000000000000e+00       1.052623645499e-11       1.498210053708e-12      -7.809991349703e-15 
  102       3.637649943361e-10       1.064383212116e-13      -3.232116437906e-12       0.000000000000e+00       1.025912265539e-11       1.467540747110e-12      -7.559522414182e-15 
  103       3.679052195705e-10       1.083380779875e-13      -3.319907734922e-12       0.000000000000e+00       1.000029116287e-11       1.437743271456e-12      -7.334932975784e-15 
  104       3.720690406940e-10       1.102117229476e-13      -3.407514580992e-12       0.000000000000e+00       9.748918556891e-12       1.408731216548e-12      -7.141450087348e-15 
  105       3.762561361042e-10       1.120574136188e-13      -3.494865996981e-12       0.000000000000e+00       9.504895806131e-12       1.380494187143e-12      -6.978626917894e-15 
  106       3.804663504416e-10       1.138734139003e-13      -3.581896637530e-12       0.000000000000e+00       9.268262281979e-12       1.353037235504e-12      -6.844334970245e-15 
  107       3.846994163729e-10       1.156579934326e-13      -3.668540976001e-12       0.000000000000e+00       9.039005640984e-12       1.326359435138e-12      -6.736162507700e-15 
  108       3.889549502320e-10       1.174094287225e-13      -3.754733344709e-12       0.000000000000e+00       8.817060046752e-12       1.300453673190e-12      -6.651406872990e-15 
  109       3.932324476603e-10       1.191260042688e-13      -3.840407975160e-12       0.000000000000e+00       8.602304391865e-12       1.275306442831e-12      -6.587066807235e-15 
  110       3.975312792476e-10       1.208060136866e-13      -3.925499038287e-12       0.000000000000e+00       8.394560519782e-12       1.250897635646e-12      -6.539834768894e-15 
  111       4.018506861724e-10       1.224477608326e-13      -4.009940684683e-12       0.000000000000e+00       8.193591446748e-12       1.227200334032e-12      -6.506089252722e-15 
  112       4.061897758427e-10       1.240495609302e-13      -4.093667084840e-12       0.000000000000e+00       7.999099583707e-12       1.204180603580e-12      -6.481887108727e-15 
  113       4.105475175368e-10       1.256097416946e-13      -4.176612469384e-12       0.000000000000e+00       7.810724958203e-12       1.181797285472e-12      -6.462955861117e-15 
  114       4.149227380436e-10       1.271266444576e-13      -4.258711169309e-12       0.000000000000e+00       7.628043436296e-12       1.160001788866e-12      -6.444686027264e-15 
  115       4.193141173036e-10       1.285986252928e-13      -4.339897656216e-12       0.000000000000e+00       7.450564944462e-12       1.138737883291e-12      -6.422123436651e-15 
  116       4.237203721406e-10       1.300240928237e-13      -4.420105472426e-12       0.000000000000e+00       7.277840902450e-12       1.117954437493e-12      -6.390981469151e-15 
  117       4.281408421205e-10       1.314016244591e-13      -4.499263787742e-12       0.000000000000e+00       7.109805141594e-12       1.097645836917e-12      -6.350833810480e-15 
  118       4.325749670674e-10       1.327298664680e-13      -4.577300497661e-12       0.000000000000e+00       6.946471289677e-12       1.077816113239e-12      -6.302297258637e-15 
  119       4.370221026784e-10       1.340074999946e-13      -4.654143326131e-12       0.000000000000e+00       6.787826465135e-12       1.058466345481e-12      -6.246047860128e-15 
  120       4.414815178276e-10       1.352332425081e-13      -4.729719855965e-12       0.000000000000e+00       6.633830464570e-12       1.039594566866e-12      -6.182822246782e-15 
  121       4.459523918695e-10       1.364058492514e-13      -4.803957559263e-12       0.000000000000e+00       6.484414950275e-12       1.021195671679e-12      -6.113418972550e-15 
  122       4.504338119429e-10       1.375241146911e-13      -4.876783827838e-12       0.000000000000e+00       6.339482637761e-12       1.003261322125e-12      -6.038699850321e-15 
  123       4.549247702745e-10       1.385868739663e-13      -4.948126003627e-12       0.000000000000e+00       6.198906483271e-12       9.857798551917e-13      -5.959591288730e-15 
  124       4.594241614826e-10       1.395930043385e-13      -5.017911409119e-12       0.000000000000e+00       6.062528871308e-12       9.687361895048e-13      -5.877085628963e-15 
  125       4.639307798808e-10       1.405414266408e-13      -5.086067377773e-12       0.000000000000e+00       5.930160802157e-12       9.521117321915e-13      -5.792242481568e-15 
  126       4.684433167815e-10       1.414311067269e-13      -5.152521284437e-12       0.000000000000e+00       5.801581079403e-12       9.358842857381e-13      -5.706190063266e-15 
  127       4.729603578001e-10       1.422610569212e-13      -5.217200575770e-12       0.000000000000e+00       5.676535497458e-12       9.200279548500e-13      -5.620126533755e-15 
  128       4.774803801579e-10       1.430303374676e-13      -5.280032800662e-12       0.000000000000e+00       5.554736029082e-12       9.045130533110e-13      -5.535321332524e-15 
  129       4.820019175097e-10       1.437380886485e-13      -5.340946824672e-12       0.000000000000e+00       5.435922725082e-12       8.893129359210e-13      -5.452870589865e-15 
  130       4.865240805946e-10       1.443836280462e-13      -5.399876559350e-12       0.000000000000e+00       5.320058816642e-12       8.744255395136e-13      -5.372930183880e-15 
  131       4.910460888713e-10       1.449663667400e-13      -5.456757701420e-12       0.000000000000e+00       5.207155580174e-12       8.598540399986e-13      -5.295400683540e-15 
  132       4.955671066321e-10       1.454857812454e-13      -5.511526623943e-12       0.000000000000e+00       5.097211183536e-12       8.456000959503e-13      -5.220165313909e-15 
  133       5.000862415050e-10       1.459414151833e-13      -5.564120415213e-12       0.000000000000e+00       4.990210322301e-12       8.316638050209e-13      -5.147089533198e-15 
  134       5.046025429567e-10       1.463328809482e-13      -5.614476917645e-12       0.000000000000e+00       4.886123856018e-12       8.180436603527e-13      -5.076020609822e-15 
  135       5.091150007944e-10       1.466598613777e-13      -5.662534766674e-12       0.000000000000e+00       4.784908444488e-12       8.047365069917e-13      -5.006787199450e-15 
  136       5.136225436687e-10       1.469221114211e-13      -5.708233429642e-12       0.000000000000e+00       4.686506184024e-12       7.917374982999e-13      -4.939198922060e-15 
  137       5.181240375757e-10       1.471194598080e-13      -5.751513244697e-12       0.000000000000e+00       4.590844243725e-12       7.790400523686e-13      -4.873045938993e-15 
  138       5.226182843597e-10       1.472518107176e-13      -5.792315459679e-12       0.000000000000e+00       4.497834501740e-12       7.666358084310e-13      -4.808098530003e-15 
  139       5.271040202152e-10       1.473191454470e-13      -5.830582271017e-12       0.000000000000e+00       4.407373181537e-12       7.545145832756e-13      -4.744106670317e-15 
  140       5.315799141899e-10       1.473215240806e-13      -5.866256862622e-12       0.000000000000e+00       4.319340488169e-12       7.426643276582e-13      -4.680799607683e-15 
  141       5.360445666866e-10       1.472590871584e-13      -5.899283444778e-12       0.000000000000e+00       4.233600244545e-12       7.310710827159e-13      -4.617885439427e-15 
  142       5.404965079660e-10       1.471320573453e-13      -5.929607293036e-12       0.000000000000e+00       4.149999527694e-12       7.197189363789e-13      -4.555050689503e-15 
  143       5.449341966487e-10       1.469407410997e-13      -5.957174787105e-12       0.000000000000e+00       4.068368305036e-12       7.085899797843e-13      -4.491959885552e-15 
  144       5.493561352520e-10       1.466855408806e-13      -5.981933512971e-12       0.000000000000e+00       3.988555082827e-12       6.976682190661e-13      -4.428325153908e-15 
  145       5.537612327967e-10       1.463669896019e-13      -6.003832498474e-12       0.000000000000e+00       3.910538580318e-12       6.869518373878e-13      -4.364123630310e-15 
  146       5.581484752680e-10       1.459857227634e-13      -6.022822074998e-12       0.000000000000e+00       3.834326424990e-12       6.764420645528e-13      -4.299400778758e-15 
  147       5.625168109737e-10       1.455424699309e-13      -6.038853855238e-12       0.000000000000e+00       3.759919973598e-12       6.661393095066e-13      -4.234202277832e-15 
  148       5.668651497193e-10       1.450380564665e-13      -6.051880772461e-12       0.000000000000e+00       3.687314155403e-12       6.560431394821e-13      -4.168574000149e-15 
  149       5.711923619835e-10       1.444734052572e-13      -6.061857119756e-12       0.000000000000e+00       3.616497315406e-12       6.461522591441e-13      -4.102561991818e-15 
  150       5.754972780923e-10       1.438495384446e-13      -6.068738589298e-12       0.000000000000e+00       3.547451057588e-12       6.364644897344e-13      -4.036212451894e-15 
  151       5.797786873951e-10       1.431675791547e-13      -6.072482311598e-12       0.000000000000e+00       3.480150088138e-12       6.269767482170e-13      -3.969571711839e-15 
  152       5.840353374388e-10       1.424287532264e-13      -6.073046894760e-12       0.000000000000e+00       3.414562058687e-12       6.176850264228e-13      -3.902686214969e-15 
  153       5.882659331435e-10       1.416343909420e-13      -6.070392463740e-12       0.000000000000e+00       3.350647409550e-12       6.085843701945e-13      -3.835602495918e-15 
  154       5.924691359770e-10       1.407859287556e-13      -6.064480699600e-12       0.000000000000e+00       3.288359212950e-12       5.996688585318e-13      -3.768367160088e-15 
  155       5.966435631304e-10       1.398849110232e-13      -6.055274878765e-12       0.000000000000e+00       3.227643016259e-12       5.909315827361e-13      -3.701026863109e-15 
  156       6.007877866927e-10       1.389329917317e-13      -6.042739912278e-12       0.000000000000e+00       3.168436685231e-12       5.823646255556e-13      -3.633628290289e-15 
  157       6.049003328258e-10       1.379319362285e-13      -6.026842385058e-12       0.000000000000e+00       3.110670247234e-12       5.739590403301e-13      -3.566218136077e-15 
  158       6.089796809398e-10       1.368836229510e-13      -6.007550595154e-12       0.000000000000e+00       3.054265734487e-12       5.657048301363e-13      -3.498843083510e-15 
  159       6.130242628680e-10       1.357900451555e-13      -5.984834593003e-12       0.000000000000e+00       2.999137027293e-12       5.575909269324e-13      -3.431549783678e-15 
  160       6.170324620417e-10       1.346533126474e-13      -5.958666220684e-12       0.000000000000e+00       2.945189697273e-12       5.496051707030e-13      -3.364384835170e-15 
  161       6.210027299805e-10       1.334756065314e-13      -5.929019115388e-12       0.000000000000e+00       2.892340355281e-12       5.417370588895e-13      -3.297393093204e-15 
  162       6.249339490708e-10       1.322590353379e-13      -5.895868637737e-12       0.000000000000e+00       2.840576947042e-12       5.339863116985e-13      -3.230612472073e-15 
  163       6.288251004413e-10       1.310057694199e-13      -5.859192012120e-12       0.000000000000e+00       2.789903514833e-12       5.263550279152e-13      -3.164078641657e-15 
  164       6.326751492507e-10       1.297180882877e-13      -5.818968400691e-12       0.000000000000e+00       2.740321105885e-12       5.188449746987e-13      -3.097826628419e-15 
  165       6.364830444021e-10       1.283983821231e-13      -5.775178942466e-12       0.000000000000e+00       2.691827705349e-12       5.114575794728e-13      -3.031890787168e-15 
  166       6.402477182581e-10       1.270491532916e-13      -5.727806792406e-12       0.000000000000e+00       2.644418169274e-12       5.041939218166e-13      -2.966304772835e-15 
  167       6.439680863554e-10       1.256730178565e-13      -5.676837160518e-12       0.000000000000e+00       2.598084157573e-12       4.970547253549e-13      -2.901101512243e-15 
  168       6.476430471198e-10       1.242727070918e-13      -5.622257350939e-12       0.000000000000e+00       2.552814067003e-12       4.900403496496e-13      -2.836313175875e-15 
  169       6.512714815806e-10       1.228510689955e-13      -5.564056801032e-12       0.000000000000e+00       2.508592964135e-12       4.831507820897e-13      -2.771971149647e-15 
  170       6.548522530857e-10       1.214110698029e-13      -5.502227120474e-12       0.000000000000e+00       2.465402518324e-12       4.763856297821e-13      -2.708106006679e-15 
  171       6.583842070163e-10       1.199557954997e-13      -5.436762130352e-12       0.000000000000e+00       2.423220934687e-12       4.697441114427e-13      -2.644747479062e-15 
  172       6.618661705018e-10       1.184884533356e-13      -5.367657902249e-12       0.000000000000e+00       2.382022887073e-12       4.632250492866e-13      -2.581924429634e-15 
  173       6.652969521341e-10       1.170123733371e-13      -5.294912797341e-12       0.000000000000e+00       2.341779451034e-12       4.568268609190e-13      -2.519664823745e-15 
  174       6.686753416831e-10       1.155310098213e-13      -5.218527505484e-12       0.000000000000e+00       2.302458036802e-12       4.505475512258e-13      -2.457995701033e-15 
  175       6.720001098110e-10       1.140479429087e-13      -5.138505084308e-12       0.000000000000e+00       2.264022322258e-12       4.443847042647e-13      -2.396943147191e-15 
  176       6.752700077870e-10       1.125668800366e-13      -5.054850998308e-12       0.000000000000e+00       2.226432185909e-12       4.383354751550e-13      -2.336532265738e-15 
  177       6.784837672026e-10       1.110916574727e-13      -4.967573157934e-12       0.000000000000e+00       2.189643639856e-12       4.323965819692e-13      -2.276787149790e-15 
  178       6.816400996857e-10       1.096262418276e-13      -4.876681958686e-12       0.000000000000e+00       2.153608762770e-12       4.265642976232e-13      -2.217730853834e-15 
  179       6.847376966162e-10       1.081747315689e-13      -4.782190320202e-12       0.000000000000e+00       2.118275632864e-12       4.208344417669e-13      -2.159385365492e-15 
  180       6.877753143942e-10       1.067412127495e-13      -4.684112356941e-12       0.000000000000e+00       2.083598730076e-12       4.152032638196e-13      -2.101767140138e-15 
  181       6.907520384238e-10       1.053293102091e-13      -4.582459190415e-12       0.000000000000e+00       2.049571207262e-12       4.096701875055e-13      -2.044873366778e-15 
