# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.538697787481e-10       7.381679788992e-15       8.249604633736e-13       0.000000000000e+00       1.005372058062e-08       4.345385979497e-10      -2.526009272405e-12 
    3       2.446735747668e-10       1.251816598647e-14       1.030024573975e-12       0.000000000000e+00       6.325196499230e-09       3.269223291475e-10      -2.225452625685e-12 
    4       2.317014353639e-10       1.463114466911e-14       1.074143162022e-12       0.000000000000e+00       4.483988869805e-09       2.576520656802e-10      -1.778076126184e-12 
    5       2.193429821169e-10       1.354735196814e-14       1.018770879455e-12       0.000000000000e+00       3.405958107716e-09       2.097614346125e-10      -1.322402338608e-12 
    6       2.084932095350e-10       1.047476946535e-14       9.080971286431e-13       0.000000000000e+00       2.703858758343e-09       1.748461342016e-10      -9.064860401952e-13 
    7       1.991767431539e-10       6.967483566399e-15       7.741808705995e-13       0.000000000000e+00       2.214751616275e-09       1.483752535814e-10      -5.549061476825e-13 
    8       1.912215220407e-10       4.140140051365e-15       6.380100231159e-13       0.000000000000e+00       1.856678793728e-09       1.277512212556e-10      -2.787293862009e-13 
    9       1.844092282969e-10       2.405060031757e-15       5.130876738038e-13       0.000000000000e+00       1.584202128478e-09       1.113440208410e-10      -7.970495169121e-14 
   10       1.785438979087e-10       1.611684631857e-15       4.076156432940e-13       0.000000000000e+00       1.370723216102e-09       9.806524992100e-11       4.752982168588e-14 
   11       1.735026030078e-10       1.362310720405e-15       3.256058061122e-13       0.000000000000e+00       1.119111725547e-09       8.617596217150e-11       1.129007877763e-13 
   12       1.691397952103e-10       1.293353851543e-15       2.677294180124e-13       0.000000000000e+00       9.863518593994e-10       7.687532958420e-11       1.308770644247e-13 
   13       1.653252787679e-10       1.212578544119e-15       2.321535582409e-13       0.000000000000e+00       8.767008172948e-10       6.923173408216e-11       1.156452723526e-13 
   14       1.619659830964e-10       1.093006714851e-15       2.154805072597e-13       0.000000000000e+00       7.849212736441e-10       6.252021309322e-11       8.014817232513e-14 
   15       1.590553911848e-10       9.898590677915e-16       2.135518587298e-13       0.000000000000e+00       7.072154881187e-10       5.689426854774e-11       3.681818346985e-14 
   16       1.565130949874e-10       9.561547606656e-16       2.219416658632e-13       0.000000000000e+00       6.407679091222e-10       5.209170396000e-11      -5.157926587668e-15 
   17       1.542617178649e-10       1.001407988332e-15       2.366505937285e-13       0.000000000000e+00       5.834449419352e-10       4.790553484660e-11      -3.942607403791e-14 
   18       1.522975581599e-10       1.093836284427e-15       2.545168219348e-13       0.000000000000e+00       5.334011807776e-10       4.415075396729e-11      -6.250503815400e-14 
   19       1.506395457412e-10       1.202141112636e-15       2.735905630030e-13       0.000000000000e+00       4.899663192672e-10       4.080952762712e-11      -7.361718906627e-14 
   20       1.491989154403e-10       1.297126400795e-15       2.919858162302e-13       0.000000000000e+00       4.514989085488e-10       3.783909228476e-11      -7.373914057966e-14 
   21       1.479921528088e-10       1.386994583669e-15       3.091515624787e-13       0.000000000000e+00       4.174469309342e-10       3.519705644154e-11      -6.519353537907e-14 
   22       1.470069486246e-10       1.495567463462e-15       3.250410861681e-13       0.000000000000e+00       3.870562711767e-10       3.279860125367e-11      -5.154037377720e-14 
   23       1.462348699231e-10       1.643616199891e-15       3.398546898071e-13       0.000000000000e+00       3.599454726774e-10       3.061435695229e-11      -3.588426895457e-14 
   24       1.456314858895e-10       1.849340867394e-15       3.539580339510e-13       0.000000000000e+00       3.355193258680e-10       2.861223911217e-11      -2.144962874140e-14 
   25       1.452134001493e-10       2.112069606094e-15       3.677593553807e-13       0.000000000000e+00       3.135171174401e-10       2.680266347177e-11      -1.010584563141e-14 
   26       1.449830542075e-10       2.423498375922e-15       3.816664960793e-13       0.000000000000e+00       2.935674286909e-10       2.518687706599e-11      -3.155079606623e-15 
   27       1.449194711675e-10       2.777643522984e-15       3.957149008011e-13       0.000000000000e+00       2.754509558599e-10       2.372837178042e-11      -6.971907171750e-16 
   28       1.449790405839e-10       3.169015205098e-15       4.097642713846e-13       0.000000000000e+00       2.588747209125e-10       2.237176723136e-11      -2.210128531505e-15 
   29       1.451751280307e-10       3.597623374705e-15       4.235006015018e-13       0.000000000000e+00       2.437674771407e-10       2.111501756493e-11      -6.769456702740e-15 
   30       1.455189820323e-10       4.065034723395e-15       4.364763232627e-13       0.000000000000e+00       2.299803622400e-10       1.996364742112e-11      -1.300748264519e-14 
   31       1.460028221388e-10       4.572087027925e-15       4.481724276806e-13       0.000000000000e+00       2.172479498346e-10       1.891273185887e-11      -1.933469575489e-14 
   32       1.466306396991e-10       5.116622912915e-15       4.581697058608e-13       0.000000000000e+00       2.055139767051e-10       1.795199182147e-11      -2.482267731234e-14 
   33       1.473943810271e-10       5.694789113641e-15       4.660321308335e-13       0.000000000000e+00       1.947040077555e-10       1.706041446126e-11      -2.862445289369e-14 
   34       1.482745049770e-10       6.303385008608e-15       4.713520545029e-13       0.000000000000e+00       1.846767045802e-10       1.621271333244e-11      -2.997726499480e-14 
   35       1.492781511832e-10       6.946279372323e-15       4.740760263368e-13       0.000000000000e+00       1.753874148461e-10       1.541070393281e-11      -2.903885369383e-14 
   36       1.504115709124e-10       7.630327530737e-15       4.742973247239e-13       0.000000000000e+00       1.667682105690e-10       1.466193490790e-11      -2.635710430616e-14 
   37       1.516722604489e-10       8.362551761194e-15       4.721613109237e-13       0.000000000000e+00       1.587144492568e-10       1.397052039878e-11      -2.259524955952e-14 
   38       1.530610531465e-10       9.145927644178e-15       4.678183418845e-13       0.000000000000e+00       1.512098146262e-10       1.333521201762e-11      -1.829728921228e-14 
   39       1.545720909352e-10       9.982255959521e-15       4.614622520986e-13       0.000000000000e+00       1.442345265584e-10       1.275005699565e-11      -1.406194369576e-14 
   40       1.561882659601e-10       1.087328241669e-14       4.533476753137e-13       0.000000000000e+00       1.377271705720e-10       1.220441680313e-11      -1.061558243647e-14 
   41       1.578888870901e-10       1.182047767717e-14       4.437165049489e-13       0.000000000000e+00       1.316071337144e-10       1.168636512263e-11      -8.626224094418e-15 
   42       1.596781615197e-10       1.282430750083e-14       4.325396882303e-13       0.000000000000e+00       1.258595136106e-10       1.119514598960e-11      -8.053869556118e-15 
   43       1.615642481086e-10       1.388471366206e-14       4.196975354469e-13       0.000000000000e+00       1.204716765302e-10       1.073211733722e-11      -8.601875660245e-15 
   44       1.635509332861e-10       1.500128567000e-14       4.050480449895e-13       0.000000000000e+00       1.154077000511e-10       1.029718875353e-11      -9.887154617098e-15 
   45       1.656386903947e-10       1.617354642954e-14       3.884327108477e-13       0.000000000000e+00       1.106219203701e-10       9.889159755163e-12      -1.149622135758e-14 
   46       1.678292590265e-10       1.740196150152e-14       3.696999322194e-13       0.000000000000e+00       1.061088182342e-10       9.507157243269e-12      -1.318630040025e-14 
   47       1.701216958123e-10       1.868719516347e-14       3.486857751807e-13       0.000000000000e+00       1.018648604766e-10       9.149409764590e-12      -1.473496980895e-14 
   48       1.725106602177e-10       2.002982591725e-14       3.252059107595e-13       0.000000000000e+00       9.787341463980e-11       8.812719694631e-12      -1.588191020938e-14 
   49       1.749860661783e-10       2.143034276978e-14       2.990543830313e-13       0.000000000000e+00       9.410376381859e-11       8.492361928726e-12      -1.632694023080e-14 
   50       1.775368970915e-10       2.288920841825e-14       2.700590603045e-13       0.000000000000e+00       9.052074928640e-11       8.183482409250e-12      -1.582836015383e-14 
   51       1.801646797961e-10       2.440707765373e-14       2.382685910672e-13       0.000000000000e+00       8.711906958085e-11       7.885976272683e-12      -1.453401059673e-14 
   52       1.828730657820e-10       2.598463181175e-14       2.038140656981e-13       0.000000000000e+00       8.389658861263e-11       7.600758701722e-12      -1.273668010764e-14 
   53       1.856638386628e-10       2.762251649193e-14       1.668581701896e-13       0.000000000000e+00       8.084404807141e-11       7.328350818606e-12      -1.078434142333e-14 
   54       1.885367617336e-10       2.932134098715e-14       1.275966216841e-13       0.000000000000e+00       7.794458239966e-11       7.068848956705e-12      -9.082907297052e-15 
   55       1.914905339466e-10       3.108161634476e-14       8.620964107554e-14       0.000000000000e+00       7.517912340018e-11       6.822052871284e-12      -8.000388918612e-15 
   56       1.945262851716e-10       3.290355283922e-14       4.269896507335e-14       0.000000000000e+00       7.254529745944e-11       6.587958065430e-12      -7.545176636880e-15 
   57       1.976446822181e-10       3.478721118746e-14      -2.987141109652e-15       0.000000000000e+00       7.004237323863e-11       6.366331945241e-12      -7.612664310895e-15 
   58       2.008447896134e-10       3.673255661150e-14      -5.090796823277e-14       0.000000000000e+00       6.766553334353e-11       6.156541594275e-12      -8.075782440232e-15 
   59       2.041239603450e-10       3.873945587664e-14      -1.011308740992e-13       0.000000000000e+00       6.540561876448e-11       5.957529237579e-12      -8.783912535363e-15 
   60       2.074777266033e-10       4.080767432973e-14      -1.537317946279e-13       0.000000000000e+00       6.324887331637e-11       5.767787705725e-12      -9.561801488017e-15 
   61       2.109014571659e-10       4.293687254404e-14      -2.087807778425e-13       0.000000000000e+00       6.118091885422e-11       5.585772498554e-12      -1.024611019105e-14 
   62       2.143960114466e-10       4.512660207457e-14      -2.662936352789e-13       0.000000000000e+00       5.920030175147e-11       5.411301566345e-12      -1.080710193587e-14 
   63       2.179631664551e-10       4.737630348992e-14      -3.262702957347e-13       0.000000000000e+00       5.730754741633e-11       5.244427614940e-12      -1.125246611962e-14 
   64       2.216039099947e-10       4.968530376614e-14      -3.887088598686e-13       0.000000000000e+00       5.550107891145e-11       5.085018759870e-12      -1.159220058659e-14 
   65       2.253183874595e-10       5.205281331242e-14      -4.536056360606e-13       0.000000000000e+00       5.377709563325e-11       4.932747843363e-12      -1.183872010488e-14 
   66       2.291058486315e-10       5.447792299685e-14      -5.209551762732e-13       0.000000000000e+00       5.212945199119e-11       4.787081751350e-12      -1.200696484302e-14 
   67       2.329645944767e-10       5.695960117217e-14      -5.907503119104e-13       0.000000000000e+00       5.054953608710e-11       4.647270730477e-12      -1.211450884662e-14 
   68       2.368927366760e-10       5.949681051485e-14      -6.629820931375e-13       0.000000000000e+00       4.902866224063e-11       4.512558172131e-12      -1.217923681374e-14 
   69       2.408907738533e-10       6.208889268237e-14      -7.376395123992e-13       0.000000000000e+00       4.756608270024e-11       4.382883205108e-12      -1.221158530262e-14 
   70       2.449594441807e-10       6.473525661264e-14      -8.147097890425e-13       0.000000000000e+00       4.616238882890e-11       4.258301929438e-12      -1.222091703711e-14 
   71       2.490989269968e-10       6.743526569529e-14      -8.941784936936e-13       0.000000000000e+00       4.481708488863e-11       4.138774591634e-12      -1.221785896106e-14 
   72       2.533088103898e-10       7.018823786167e-14      -9.760295816496e-13       0.000000000000e+00       4.352853101256e-11       4.024160540249e-12      -1.221434852313e-14 
   73       2.575880587804e-10       7.299344567488e-14      -1.060245426269e-12       0.000000000000e+00       4.229388617697e-11       3.914213181420e-12      -1.222367996160e-14 
   74       2.619349805046e-10       7.585011641975e-14      -1.146806852365e-12       0.000000000000e+00       4.110905117335e-11       3.808574934422e-12      -1.226055058909e-14 
   75       2.663471953965e-10       7.875743219288e-14      -1.235693169592e-12       0.000000000000e+00       3.996861158041e-11       3.706772187221e-12      -1.234110707743e-14 
   76       2.708223373716e-10       8.171431860470e-14      -1.326876215403e-12       0.000000000000e+00       3.886723439225e-11       3.608342278237e-12      -1.247819420190e-14 
   77       2.753603817461e-10       8.471876620283e-14      -1.420301155974e-12       0.000000000000e+00       3.780427799156e-11       3.513252325544e-12      -1.266599849611e-14 
   78       2.799616853920e-10       8.776838489563e-14      -1.515902228630e-12       0.000000000000e+00       3.677992312463e-11       3.421547963290e-12      -1.289267537341e-14 
   79       2.846262723224e-10       9.086060018654e-14      -1.613608333697e-12       0.000000000000e+00       3.579376704352e-11       3.333225791724e-12      -1.314484699150e-14 
   80       2.893538163455e-10       9.399264892941e-14      -1.713342945054e-12       0.000000000000e+00       3.484479628652e-11       3.248231040046e-12      -1.340755015973e-14 
   81       2.941436237203e-10       9.716157508383e-14      -1.815024020681e-12       0.000000000000e+00       3.393135945853e-11       3.166455229266e-12      -1.366418424644e-14 
   82       2.989946158103e-10       1.003642254705e-13      -1.918563913216e-12       0.000000000000e+00       3.305114001157e-11       3.087733835056e-12      -1.389645908633e-14 
   83       3.039053117391e-10       1.035972455265e-13      -2.023869280504e-12       0.000000000000e+00       3.220112902517e-11       3.011843950610e-12      -1.408434288773e-14 
   84       3.088742563590e-10       1.068574212742e-13      -2.130853167871e-12       0.000000000000e+00       3.137838914980e-11       2.938561877962e-12      -1.421020382107e-14 
   85       3.139014236727e-10       1.101427796632e-13      -2.239473752239e-12       0.000000000000e+00       3.058255157379e-11       2.867851991187e-12      -1.427213776573e-14 
   86       3.189870153491e-10       1.134516637076e-13      -2.349701886828e-12       0.000000000000e+00       2.981368501955e-11       2.799705043256e-12      -1.427276478483e-14 
   87       3.241310263793e-10       1.167824040414e-13      -2.461509613938e-12       0.000000000000e+00       2.907152766750e-11       2.734079710997e-12      -1.421525000853e-14 
   88       3.293332352152e-10       1.201333204935e-13      -2.574870280065e-12       0.000000000000e+00       2.835547323335e-11       2.670901265159e-12      -1.410332202339e-14 
   89       3.345931939088e-10       1.235027236609e-13      -2.689758651020e-12       0.000000000000e+00       2.766455704542e-11       2.610060240461e-12      -1.394129126175e-14 
   90       3.399102182508e-10       1.268889164830e-13      -2.806151027050e-12       0.000000000000e+00       2.699744212193e-11       2.551411105656e-12      -1.373406839109e-14 
   91       3.452833779097e-10       1.302901958158e-13      -2.924025357955e-12       0.000000000000e+00       2.635240524828e-11       2.494770933581e-12      -1.348718270343e-14 
   92       3.507114865709e-10       1.337048540060e-13      -3.043361358210e-12       0.000000000000e+00       2.572732305438e-11       2.439918071217e-12      -1.320680050465e-14 
