# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   60       2.172995071467e-10       2.800587562200e-14      -2.516412177168e-13       1.530226699708e-16       3.768011883606e-11       4.437932878060e-12      -6.471635179025e-15 
   61       2.201877111464e-10       2.942226740242e-14      -2.939024099644e-13       1.581851141652e-16       3.628254350834e-11       4.292502753045e-12      -7.042780619895e-15 
   62       2.230993034108e-10       3.087574279232e-14      -3.378984970450e-13       1.634311868912e-16       3.494878168867e-11       4.153380439255e-12      -7.534462218915e-15 
   63       2.260368046571e-10       3.236566030070e-14      -3.836270774112e-13       1.687609844718e-16       3.367890420877e-11       4.020557214263e-12      -7.949568060367e-15 
   64       2.290021798157e-10       3.389129079210e-14      -4.310843699728e-13       1.741746402283e-16       3.247152336731e-11       3.893869264202e-12      -8.292261153052e-15 
   65       2.319967934901e-10       3.545181524905e-14      -4.802652350691e-13       1.796723264094e-16       3.132370988679e-11       3.772988850986e-12      -8.568041989666e-15 
   66       2.350213654185e-10       3.704632253448e-14      -5.311631954421e-13       1.852542561211e-16       3.023090987056e-11       3.657415479533e-12      -8.783811106162e-15 
   67       2.380759259344e-10       3.867380715426e-14      -5.837704572091e-13       1.909206852562e-16       2.918686175974e-11       3.546467064986e-12      -8.947931641121e-15 
   68       2.411602780640e-10       4.033326172502e-14      -6.380765847162e-13       1.966719025561e-16       2.818526862259e-11       3.439470257622e-12      -9.069549783008e-15 
   69       2.442755921053e-10       4.202398113654e-14      -6.940641664171e-13       2.025081931446e-16       2.722539412781e-11       3.336395943768e-12      -9.156256378617e-15 
   70       2.474230556256e-10       4.374531628429e-14      -7.517123044289e-13       2.084298710373e-16       2.630745649047e-11       3.237337238163e-12      -9.216061712243e-15 
   71       2.506033643971e-10       4.549658499829e-14      -8.109978697348e-13       2.144372919528e-16       2.543093600019e-11       3.142318047519e-12      -9.258138492649e-15 
   72       2.538166908158e-10       4.727707222778e-14      -8.718954887296e-13       2.205308549382e-16       2.459453687152e-11       3.051289331293e-12      -9.292865432584e-15 
