# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.494728486769e-10       7.288532339919e-15       4.814031668555e-13       0.000000000000e+00       8.828212366169e-09       4.855043888349e-10      -2.509342625482e-12 
    3       1.409031839268e-10       1.234088762797e-14       6.056962323665e-13       0.000000000000e+00       5.419128382848e-09       3.461018011970e-10      -2.207125755726e-12 
    4       1.324464960499e-10       1.440842601715e-14       6.265463385433e-13       0.000000000000e+00       3.766615989151e-09       2.634847364916e-10      -1.760604356196e-12 
    5       1.257445620331e-10       1.332415233100e-14       5.867424956041e-13       0.000000000000e+00       2.811659650173e-09       2.090959746500e-10      -1.306755283132e-12 
    6       1.208066530391e-10       1.028084491125e-14       5.163229546218e-13       0.000000000000e+00       2.196550983830e-09       1.707555455975e-10      -8.929013770442e-13 
    7       1.173371037637e-10       6.813822642118e-15       4.356668726086e-13       0.000000000000e+00       1.772369237358e-09       1.424432274978e-10      -5.431426416394e-13 
    8       1.150164400998e-10       4.026540464092e-15       3.570097122546e-13       0.000000000000e+00       1.464930812538e-09       1.208039407367e-10      -2.682403854687e-13 
    9       1.135995441573e-10       2.327977204530e-15       2.876023015985e-13       0.000000000000e+00       1.233442588053e-09       1.038170031254e-10      -6.981741211880e-14 
   10       1.128724655646e-10       1.566742455927e-15       2.315126284205e-13       0.000000000000e+00       1.053976534830e-09       9.022857992685e-11       5.745423551511e-14 
   11       1.126954838513e-10       1.342119337248e-15       1.904129283755e-13       0.000000000000e+00       8.888096140710e-10       7.950062058456e-11       1.231626478985e-13 
   12       1.129605494620e-10       1.284849825852e-15       1.640280044837e-13       0.000000000000e+00       7.766277243205e-10       7.027633319234e-11       1.419322864530e-13 
   13       1.135472187109e-10       1.197540935513e-15       1.505874674974e-13       0.000000000000e+00       6.845388927098e-10       6.274032266233e-11       1.275210491723e-13 
   14       1.143572091107e-10       1.052222391223e-15       1.474797981681e-13       0.000000000000e+00       6.079183120649e-10       5.620666853464e-11       9.264908174994e-14 
   15       1.153964762096e-10       9.086252632714e-16       1.517663344748e-13       0.000000000000e+00       5.434240489006e-10       5.074809926361e-11       4.953501300233e-14 
   16       1.166267241348e-10       8.279131079786e-16       1.604262955065e-13       0.000000000000e+00       4.885888263292e-10       4.612163858857e-11       7.259373491323e-15 
   17       1.179645337032e-10       8.275071322287e-16       1.709034629326e-13       0.000000000000e+00       4.415489419606e-10       4.212675753923e-11      -2.784582263535e-14 
   18       1.194136852978e-10       8.801142822803e-16       1.814048114949e-13       0.000000000000e+00       4.007201330263e-10       3.857717784403e-11      -5.223699634515e-14 
   19       1.209823253103e-10       9.531158527452e-16       1.909576093236e-13       0.000000000000e+00       3.654546036347e-10       3.544365858208e-11      -6.502004173169e-14 
   20       1.226149301774e-10       1.013058325545e-15       1.987849773720e-13       0.000000000000e+00       3.343937889729e-10       3.267398081212e-11      -6.700404935231e-14 
   21       1.243235006644e-10       1.062955912704e-15       2.049558052802e-13       0.000000000000e+00       3.070501838492e-10       3.022433285971e-11      -6.032399862034e-14 
   22       1.261076552386e-10       1.120996536437e-15       2.099248199937e-13       0.000000000000e+00       2.827699015960e-10       2.801360548940e-11      -4.833156894024e-14 
   23       1.279562472496e-10       1.206422972133e-15       2.141665200769e-13       0.000000000000e+00       2.612193734106e-10       2.601098064769e-11      -3.398010431321e-14 
   24       1.298368431392e-10       1.337617416738e-15       2.182287647337e-13       0.000000000000e+00       2.419006983567e-10       2.418298977037e-11      -2.037549930607e-14 
   25       1.317667287411e-10       1.514998869469e-15       2.225747975230e-13       0.000000000000e+00       2.245869335010e-10       2.253848452299e-11      -9.358049286374e-15 
   26       1.337588050357e-10       1.731642127377e-15       2.276051339001e-13       0.000000000000e+00       2.089650093765e-10       2.107910891161e-11      -2.260029728744e-15 
   27       1.357939417119e-10       1.981194660644e-15       2.333558401434e-13       0.000000000000e+00       1.948476445339e-10       1.977164756332e-11       7.227222917183e-16 
   28       1.378359952759e-10       2.257296502084e-15       2.396762977248e-13       0.000000000000e+00       1.819915288470e-10       1.856517759981e-11      -2.699230914168e-17 
   29       1.398946902690e-10       2.559440005227e-15       2.462673353734e-13       0.000000000000e+00       1.703310811670e-10       1.745546475758e-11      -3.705333958693e-15 
   30       1.419844446381e-10       2.888813107390e-15       2.526881859723e-13       0.000000000000e+00       1.597411717608e-10       1.644414088340e-11      -9.086653663710e-15 
   31       1.441093055068e-10       3.245983593079e-15       2.584167590165e-13       0.000000000000e+00       1.500058874156e-10       1.552352257652e-11      -1.473442381434e-14 
   32       1.462722166189e-10       3.628833407091e-15       2.630653004326e-13       0.000000000000e+00       1.410750279577e-10       1.468437056066e-11      -1.978520659949e-14 
   33       1.484664937077e-10       4.033750064379e-15       2.662343176995e-13       0.000000000000e+00       1.328855164068e-10       1.390911252694e-11      -2.343161145033e-14 
   34       1.506792656271e-10       4.457622478106e-15       2.675407449350e-13       0.000000000000e+00       1.253228386153e-10       1.317623934933e-11      -2.493266095567e-14 
   35       1.529171130847e-10       4.903172419650e-15       2.669268463728e-13       0.000000000000e+00       1.183483380290e-10       1.248628883777e-11      -2.438862418030e-14 
   36       1.551877426904e-10       5.375557741958e-15       2.644619963639e-13       0.000000000000e+00       1.119061082057e-10       1.184408338736e-11      -2.224796400210e-14 
   37       1.574934729682e-10       5.880104775552e-15       2.602567252998e-13       0.000000000000e+00       1.059123598652e-10       1.125152746120e-11      -1.906304246939e-14 
   38       1.598347484358e-10       6.419074139075e-15       2.544341011331e-13       0.000000000000e+00       1.003516367440e-10       1.070748041107e-11      -1.531152115921e-14 
   39       1.622065542009e-10       6.993871100977e-15       2.471544162519e-13       0.000000000000e+00       9.520632217918e-11       1.020729264728e-11      -1.153099664732e-14 
   40       1.645965861695e-10       7.605909572253e-15       2.386266926120e-13       0.000000000000e+00       9.042737079516e-11       9.742425058044e-12      -8.376176879040e-15 
   41       1.669908973426e-10       8.256364570802e-15       2.290492179281e-13       0.000000000000e+00       8.595140188469e-11       9.303167975173e-12      -6.454141745158e-15 
   42       1.693947161350e-10       8.945336672642e-15       2.184007036620e-13       0.000000000000e+00       8.176526265314e-11       8.888640891423e-12      -5.748193299704e-15 
   43       1.718172366692e-10       9.672412780037e-15       2.065861618059e-13       0.000000000000e+00       7.785786783598e-11       8.499503045936e-12      -6.018655647227e-15 
