# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       1.693643160797e-10       9.032071543398e-15       2.187366368655e-13       7.468803492135e-17       8.183992137872e-11       8.892913321193e-12      -5.754406591542e-15 
   43       1.717895561402e-10       9.763712599598e-15       2.068973258508e-13       7.829280470794e-17       7.792983091343e-11       8.503649808707e-12      -6.025868896322e-15 
   44       1.742410017172e-10       1.053286587176e-14       1.937763469602e-13       8.198551123270e-17       7.427023202394e-11       8.139110005845e-12      -6.962549541443e-15 
   45       1.767233912064e-10       1.133877211396e-14       1.792467932880e-13       8.576632797484e-17       7.082555383936e-11       7.797721004324e-12      -8.225162493013e-15 
   46       1.792384850317e-10       1.218159644429e-14       1.631878880848e-13       8.963526575933e-17       6.759038657905e-11       7.478746323280e-12      -9.605263591287e-15 
   47       1.817850288242e-10       1.306172319039e-14       1.454689808093e-13       9.359225835820e-17       6.456096927969e-11       7.180874754090e-12      -1.090628515573e-14 
   48       1.843585752174e-10       1.397948732403e-14       1.259428792246e-13       9.763719337974e-17       6.172393121814e-11       6.901633656013e-12      -1.189729554737e-14 
   49       1.869512192423e-10       1.493517269995e-14       1.044448868551e-13       1.017699097228e-16       5.905557725941e-11       6.637306082884e-12      -1.231120176063e-14 
   50       1.895548271833e-10       1.592901194240e-14       8.083779901471e-14       1.059901916544e-16       5.652902579839e-11       6.384011248618e-12      -1.193013962455e-14 
   51       1.921723702633e-10       1.696119015418e-14       5.516352271810e-14       1.102977550552e-16       5.413956471906e-11       6.141483938737e-12      -1.087313925767e-14 
   52       1.948092099732e-10       1.803183917015e-14       2.753094846646e-14       1.146922530399e-16       5.188494270396e-11       5.910177725794e-12      -9.383436218899e-15 
